Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.32812500,0.35580524,0.00578035,0.34099617,0.08021390,0.04972376,0.05494505,0.12244898,0.22171946,-0.31297710,0.21100917,-0.36507937,0.28925620,-0.34375000,0.00000000
Education,0.00000000,0.23954373,-0.14285714,0.27927928,-0.00755668,-0.01781170,-0.14942529,-0.00250627,0.13232104,-0.37457045,0.10313901,-0.39372822,0.11699779,-0.50943396,-0.08108108
Entertainment,0.12413793,0.00000000,-0.26683292,0.19365079,-0.05394191,-0.13901345,-0.10434783,0.00392157,-0.01803607,-0.39560440,0.07468124,-0.48973607,0.09447415,-0.55351682,-0.16781609
Nonprofits & Activism,0.20967742,0.20000000,0.00000000,0.30496454,0.07981221,-0.00512821,0.03448276,0.05769231,0.23137255,-0.36111111,0.16595745,-0.32432432,0.21285141,-0.43065693,-0.05945946
People & Blogs,0.16584565,0.19365079,-0.15981735,0.00000000,-0.07627119,-0.12389381,-0.07172996,0.05925926,0.09285714,-0.35828877,0.10563380,-0.40331492,0.01930502,-0.48538012,-0.18414918
Howto & Style,0.24290221,0.31034483,-0.02127660,0.28994083,0.00000000,-0.11111111,-0.03448276,-0.01694915,0.20529801,-0.25000000,0.09774436,-0.45454545,0.13978495,-0.47239264,-0.08597285
News & Politics,0.37366548,0.37142857,0.04864865,0.38461538,0.04347826,0.00000000,-0.03529412,0.09743590,0.20000000,-0.32330827,0.21777778,-0.34351145,0.18894009,-0.45454545,0.03825137
Comedy,0.12977099,0.28750000,-0.04109589,0.31736527,-0.00884956,-0.16326531,0.00000000,-0.00440529,0.05000000,-0.32558140,0.18279570,-0.41614907,0.15241636,-0.43396226,-0.08571429
Music,0.17751479,0.29620253,-0.11646586,0.34588235,-0.09019608,-0.13008130,-0.10317460,0.00000000,0.17014925,-0.34299517,0.14984709,-0.34951456,0.12025316,-0.45549738,-0.11646586
Sports,0.15231788,0.12128146,-0.10028653,0.22891566,-0.02673797,-0.18518519,-0.20754717,0.01030928,0.00000000,-0.42222222,0.07692308,-0.46007605,0.04000000,-0.57377049,-0.17431193
Film & Animation,0.35820896,0.43790850,0.03370787,0.47239264,0.25217391,0.02272727,0.14851485,0.22522523,0.28925620,0.00000000,0.36764706,-0.07500000,0.32283465,-0.26470588,0.02272727
Gaming,0.09576837,0.18473896,-0.19411765,0.21470019,-0.16332378,-0.19411765,-0.10326087,-0.03836317,0.04918033,-0.37162162,0.00000000,-0.48717949,0.05140187,-0.58593750,-0.21194030
Travel & Events,0.52631579,0.52631579,0.29870130,0.60000000,0.25000000,0.22857143,0.27027027,0.42553191,0.44897959,0.15625000,0.44329897,0.00000000,0.46000000,-0.12500000,0.19402985
Autos & Vehicles,0.06976744,0.16508539,-0.18598383,0.09090909,-0.16094987,-0.26074499,-0.17333333,-0.10831234,-0.02803738,-0.44736842,0.01123596,-0.50170648,0.00000000,-0.58844765,-0.17021277
Pets & Animals,0.44444444,0.48979592,0.21875000,0.55752212,0.26470588,0.13793103,0.28571429,0.35064935,0.35064935,0.00000000,0.35897436,-0.08695652,0.39024390,0.00000000,0.25373134
