Genre,Average EI index
Science & Technology,0.11409277684246562
Education,-0.0956235926823262
Entertainment,-0.13262517689315362
Nonprofits & Activism,-0.09704985378834545
People & Blogs,-0.12888589692403707
Howto & Style,-0.014670565166014457
News & Politics,0.0529341150505804
Comedy,0.004967762453319238
Music,-0.04685668413748258
Sports,-0.13509269833867993
Film & Animation,0.2017503536073841
Gaming,-0.14594589002623745
Travel & Events,0.2759628411845971
Autos & Vehicles,-0.18806505062927117
Pets & Animals,0.12016786145092298
