Source,Target,{weight}
u0aRVjtjmB4,UuzUKT2Shn8,{2}
u0aRVjtjmB4,gds7tj0yYmg,{1}
u0aRVjtjmB4,oudZMniib08,{1}
u0aRVjtjmB4,7rIJNT7dCmE,{1}
u0aRVjtjmB4,dNL8rdn00IU,{1}
_XkKufyIiAY,7rIJNT7dCmE,{1}
_XkKufyIiAY,Y99Wj-NStok,{1}
_XkKufyIiAY,UuzUKT2Shn8,{1}
OW_SyxTuszQ,AS0CdFEZ98s,{1}
OW_SyxTuszQ,i6oUU6GN5C8,{1}
OW_SyxTuszQ,u4ThAzHxpHo,{1}
HfGkxTi9ZEY,IqqTl8L55-U,{1}
HfGkxTi9ZEY,g3KGH1urH7Y,{1}
HfGkxTi9ZEY,hlRKje-OCYA,{1}
oudZMniib08,lWaCqqgmn0U,{1}
oudZMniib08,bENhRluxwuM,{1}
oudZMniib08,HD5EUpsZNCA,{1}
oudZMniib08,u0aRVjtjmB4,{1}
oudZMniib08,wjge1bVobN0,{1}
oudZMniib08,BlxlduEBGNA,{1}
V1RO2DUAQ2U,FM4YBoUmK6s,{1}
V1RO2DUAQ2U,Uaiu949aSGU,{1}
V1RO2DUAQ2U,JCRKUuhGC1A,{1}
V1RO2DUAQ2U,kDluReuJDOk,{1}
V1RO2DUAQ2U,U7RzoIEoSMY,{1}
V1RO2DUAQ2U,7rIJNT7dCmE,{1}
U7RzoIEoSMY,UuzUKT2Shn8,{2}
U7RzoIEoSMY,yEA5nz6oPbU,{1}
U7RzoIEoSMY,AFrQ1_2bbsI,{2}
U7RzoIEoSMY,JXnK66cL0gE,{1}
pXSwCC4Vwxg,Ojbpe2ZXxss,{1}
pXSwCC4Vwxg,whxwrEDJEuQ,{1}
pXSwCC4Vwxg,wO61D9x6lNY,{1}
3QtK0MB_PDE,pmS9e7kzgS4,{1}
3QtK0MB_PDE,Ktr9dYUumAs,{1}
3QtK0MB_PDE,kDluReuJDOk,{1}
R_wscUcbynk,UuzUKT2Shn8,{4}
R_wscUcbynk,mAh4IJysiLU,{1}
R_wscUcbynk,Y99Wj-NStok,{1}
R_wscUcbynk,l7ePi38LnrA,{1}
R_wscUcbynk,u0aRVjtjmB4,{1}
R_wscUcbynk,D6cpa-TvKn8,{3}
R_wscUcbynk,AtDUnJCoTb8,{1}
R_wscUcbynk,TBR9ypSOTGQ,{1}
R_wscUcbynk,7u1tVD7UEqw,{1}
R_wscUcbynk,UeMgDs6CtT0,{1}
mAh4IJysiLU,UuzUKT2Shn8,{1}
mAh4IJysiLU,Y99Wj-NStok,{1}
mAh4IJysiLU,_XkKufyIiAY,{1}
D6cpa-TvKn8,R-0F5l5vUQA,{1}
D6cpa-TvKn8,JCRKUuhGC1A,{2}
D6cpa-TvKn8,V1RO2DUAQ2U,{1}
D6cpa-TvKn8,u0aRVjtjmB4,{1}
D6cpa-TvKn8,mAh4IJysiLU,{1}
R-0F5l5vUQA,6P0tY4uOz-g,{1}
R-0F5l5vUQA,iOVyNobXTxw,{1}
R-0F5l5vUQA,7rIJNT7dCmE,{1}
R-0F5l5vUQA,UPFyMA4WtYI,{1}
R-0F5l5vUQA,O9dTmzRAL_4,{1}
R-0F5l5vUQA,rvLFEh7V18A,{1}
6P0tY4uOz-g,Q7V0Xl5L6jc,{1}
6P0tY4uOz-g,WCU8v9VQ6Hc,{1}
6P0tY4uOz-g,Dxz-AzyI1tI,{1}
iOVyNobXTxw,JWux0udX7X0,{1}
iOVyNobXTxw,bzcdvNslKhc,{2}
iOVyNobXTxw,N3cX2EJG5lU,{1}
iOVyNobXTxw,tbspCQqJRKs,{1}
iOVyNobXTxw,Prnur9J8p_8,{1}
iOVyNobXTxw,HD5EUpsZNCA,{1}
iOVyNobXTxw,n4IWQKQYoVE,{1}
iOVyNobXTxw,R_wscUcbynk,{1}
bzcdvNslKhc,n7ZzpiVBMv8,{1}
bzcdvNslKhc,iOVyNobXTxw,{1}
bzcdvNslKhc,pJdAqWFyzp0,{1}
dmLSJrA0n9w,w0d_AUAHVeo,{1}
dmLSJrA0n9w,UuzUKT2Shn8,{1}
dmLSJrA0n9w,cYu7Y52iiYI,{1}
xlQ0psr7Th4,ACuk2TXoNhc,{1}
xlQ0psr7Th4,EPrrFQSZFwk,{2}
xlQ0psr7Th4,2_uRIyAgtpE,{2}
xlQ0psr7Th4,ME92WaNDGVM,{1}
2_uRIyAgtpE,Y99Wj-NStok,{2}
2_uRIyAgtpE,UuzUKT2Shn8,{1}
2_uRIyAgtpE,R-0F5l5vUQA,{1}
2_uRIyAgtpE,xlQ0psr7Th4,{1}
2_uRIyAgtpE,Bgq3aiulecM,{1}
ACuk2TXoNhc,U7RzoIEoSMY,{1}
ACuk2TXoNhc,aVFq0H6D6_M,{1}
ACuk2TXoNhc,kDluReuJDOk,{2}
ACuk2TXoNhc,4WoMl-fEPtc,{1}
ACuk2TXoNhc,iOVyNobXTxw,{1}
EPrrFQSZFwk,Rq5I5hZBKSE,{2}
EPrrFQSZFwk,FNWNdf4dgAE,{1}
EPrrFQSZFwk,y1mz5E8IAW0,{1}
EPrrFQSZFwk,xRmbFCFEOKc,{1}
EPrrFQSZFwk,7GhOJkQEtjw,{1}
Rq5I5hZBKSE,zFPcqGk8eo0,{1}
Rq5I5hZBKSE,XgJOVvr7Lmk,{1}
Rq5I5hZBKSE,5aG1Iyjo20w,{1}
7k-UaBIr1mI,h12LV3xRIpM,{1}
7k-UaBIr1mI,SUDi7Z4P7Xc,{1}
7k-UaBIr1mI,Xzee5huzhUs,{1}
Bgq3aiulecM,wdRJWDKb5Bo,{1}
Bgq3aiulecM,GmT7xR6_Cw0,{1}
Bgq3aiulecM,YYFNYInT1mk,{1}
wdRJWDKb5Bo,SPi_d0zhNFc,{1}
wdRJWDKb5Bo,QKsRNoLyXO8,{1}
wdRJWDKb5Bo,YYFNYInT1mk,{1}
QKsRNoLyXO8,GgOE64kgjjo,{1}
QKsRNoLyXO8,oudZMniib08,{1}
QKsRNoLyXO8,ACuk2TXoNhc,{1}
YYFNYInT1mk,d5LHiV6awv4,{1}
YYFNYInT1mk,95jyuyLMSH8,{1}
YYFNYInT1mk,HFl7dJQbDiA,{1}
GmT7xR6_Cw0,4WoMl-fEPtc,{1}
GmT7xR6_Cw0,2_uRIyAgtpE,{1}
GmT7xR6_Cw0,VPJfga2XQrw,{1}
xRmbFCFEOKc,9lFkNHn8dYQ,{1}
xRmbFCFEOKc,mO3ovyOwiLE,{1}
xRmbFCFEOKc,7WsEDQeoFlI,{1}
9lFkNHn8dYQ,oC_ZHFiueCc,{1}
9lFkNHn8dYQ,KfV_Chbb7oY,{1}
9lFkNHn8dYQ,pId_ibJUK9Y,{1}
mO3ovyOwiLE,61cDgORQkqE,{1}
mO3ovyOwiLE,wSgbVSwlTxs,{1}
mO3ovyOwiLE,0mIagHycicE,{1}
7WsEDQeoFlI,VIJLYV1x3uM,{1}
7WsEDQeoFlI,hBOTQ_hrf9I,{1}
7WsEDQeoFlI,0mIagHycicE,{1}
zFPcqGk8eo0,kGdaEZNcDLI,{1}
zFPcqGk8eo0,viNAA-0w5Ns,{1}
zFPcqGk8eo0,EPrrFQSZFwk,{1}
XgJOVvr7Lmk,H15HlxLe4EI,{1}
XgJOVvr7Lmk,ix3tXZxXauM,{1}
XgJOVvr7Lmk,Zsu0RGeJkQg,{1}
5aG1Iyjo20w,EPrrFQSZFwk,{1}
5aG1Iyjo20w,JL0qP8lxq_8,{1}
5aG1Iyjo20w,Zsu0RGeJkQg,{1}
7GhOJkQEtjw,0XEgzhVPs0U,{1}
7GhOJkQEtjw,y3HGs1yKGug,{1}
7GhOJkQEtjw,9WtWMByFGYU,{1}
0XEgzhVPs0U,7GhOJkQEtjw,{1}
0XEgzhVPs0U,-9YLCoK5K6o,{1}
0XEgzhVPs0U,cTG-Yvdsgww,{1}
y3HGs1yKGug,jFJGSiwUSA8,{1}
y3HGs1yKGug,7GhOJkQEtjw,{1}
y3HGs1yKGug,mAO3tL5V6_A,{1}
9WtWMByFGYU,CXgNl2g7EL8,{1}
9WtWMByFGYU,7GhOJkQEtjw,{1}
9WtWMByFGYU,WPB6_YLv-as,{1}
l7ePi38LnrA,Y99Wj-NStok,{1}
l7ePi38LnrA,FeDeGAAeQUs,{1}
l7ePi38LnrA,qK4L4wR3-pU,{1}
gds7tj0yYmg,dmLSJrA0n9w,{1}
gds7tj0yYmg,U7RzoIEoSMY,{1}
gds7tj0yYmg,rN_Hu6To4-E,{1}
OxXZkYsthzM,YUfMeUr4Cb4,{1}
OxXZkYsthzM,OwBIrIItMN4,{1}
OxXZkYsthzM,ME92WaNDGVM,{1}
YUfMeUr4Cb4,OxXZkYsthzM,{1}
YUfMeUr4Cb4,7k-UaBIr1mI,{1}
YUfMeUr4Cb4,NRpHfRnR8VA,{1}
OwBIrIItMN4,b-G3I_jf7F0,{1}
OwBIrIItMN4,4zlkkaNgP74,{1}
OwBIrIItMN4,Seb5lqoeLpo,{1}
xgnqURzfuOI,R_wscUcbynk,{1}
xgnqURzfuOI,oYvg2yf7Xeg,{1}
xgnqURzfuOI,wLjmSdmWd-g,{1}
TBR9ypSOTGQ,3QtK0MB_PDE,{1}
TBR9ypSOTGQ,dmLSJrA0n9w,{1}
TBR9ypSOTGQ,R_wscUcbynk,{1}
oHg4oTMu5Yc,zXJ0-4KVwX0,{1}
oHg4oTMu5Yc,oudZMniib08,{1}
oHg4oTMu5Yc,BlxlduEBGNA,{1}
oYvg2yf7Xeg,QXp8ETwUPe0,{1}
oYvg2yf7Xeg,R-0F5l5vUQA,{1}
oYvg2yf7Xeg,iOVyNobXTxw,{1}
QXp8ETwUPe0,cvHuNlK-Dq8,{1}
QXp8ETwUPe0,i9lMiZSU7m4,{1}
QXp8ETwUPe0,7rIJNT7dCmE,{1}
cvHuNlK-Dq8,QrvhU4kK4VM,{1}
cvHuNlK-Dq8,BRlioqnVZ_I,{1}
cvHuNlK-Dq8,kt15LDqlSuw,{1}
i9lMiZSU7m4,tPnIuHBcVFc,{1}
i9lMiZSU7m4,uifA3pkoQE4,{1}
i9lMiZSU7m4,uKmsEmYU_io,{1}
UPFyMA4WtYI,MZ7qUswMsPA,{1}
UPFyMA4WtYI,weWjWlDANlw,{1}
UPFyMA4WtYI,5hk3IOQiisg,{1}
O9dTmzRAL_4,R-0F5l5vUQA,{1}
O9dTmzRAL_4,V1RO2DUAQ2U,{1}
O9dTmzRAL_4,EfWVmzOOQ44,{1}
rvLFEh7V18A,QN-DPQIu_M4,{1}
rvLFEh7V18A,PrH7aPmO61w,{1}
rvLFEh7V18A,DNSJX1a2weo,{1}
tbspCQqJRKs,v_XYwd1TeH0,{1}
tbspCQqJRKs,sPhXb_ePo_s,{1}
tbspCQqJRKs,gwsuNnZV0es,{1}
Prnur9J8p_8,iOVyNobXTxw,{1}
Prnur9J8p_8,AEfdmuq9gZI,{1}
Prnur9J8p_8,DXnwrxLzeI8,{1}
wLjmSdmWd-g,atU04XC3qP8,{1}
wLjmSdmWd-g,un8M9mJKzww,{1}
wLjmSdmWd-g,vjwCNgD2xDo,{1}
atU04XC3qP8,29RkN9X6Vyo,{1}
atU04XC3qP8,FQOFpDdg5rQ,{1}
atU04XC3qP8,T4dcYaJLPiQ,{1}
29RkN9X6Vyo,FNWNdf4dgAE,{1}
29RkN9X6Vyo,6lKfr5pDNbQ,{1}
29RkN9X6Vyo,OHENqq8WO3E,{1}
FQOFpDdg5rQ,R-0F5l5vUQA,{1}
FQOFpDdg5rQ,l_KY_EwZEVA,{1}
FQOFpDdg5rQ,oCBF03d4u0o,{1}
T4dcYaJLPiQ,MY98_DosTpQ,{1}
T4dcYaJLPiQ,k6XYUXS-33w,{1}
T4dcYaJLPiQ,gpWsBr2Bdn4,{1}
un8M9mJKzww,iOVyNobXTxw,{1}
un8M9mJKzww,nRtsrTTqcHQ,{1}
un8M9mJKzww,ODE4UTKxHL8,{1}
nRtsrTTqcHQ,vFLpmmwkqLE,{1}
nRtsrTTqcHQ,3lBTjbeFOJo,{1}
nRtsrTTqcHQ,QmyIq-ZbpAU,{1}
ODE4UTKxHL8,0SbVF7cPA5o,{1}
ODE4UTKxHL8,cY_CjQ8wy1U,{1}
ODE4UTKxHL8,S7-vRr-GQMQ,{1}
vjwCNgD2xDo,mA5wPFbXTIs,{1}
vjwCNgD2xDo,DuAAcrVJOKo,{1}
vjwCNgD2xDo,S4hPxJOSgTQ,{1}
mA5wPFbXTIs,dI2T6158578,{1}
mA5wPFbXTIs,p0ALRIgt7Tg,{1}
mA5wPFbXTIs,d5j6xYB2eDM,{1}
DuAAcrVJOKo,QUHcJOIjohU,{1}
DuAAcrVJOKo,0cw7wz2NWpI,{1}
DuAAcrVJOKo,d-t6r3N4vZg,{1}
S4hPxJOSgTQ,V6TNl-hvI6Q,{1}
S4hPxJOSgTQ,DuAAcrVJOKo,{1}
S4hPxJOSgTQ,ZdydhtrAK0U,{1}
