Id;Genre;Probabilities
9C_HReR_McQ;Film & Animation; {'10': 0.2, '1': 0.5, '27': 0.1, '24': 0.1, '23': 0.1}
9Ux2ZxSXePs;Education; {'1': 0.4199, '22': 0.24, '24': 0.06, '10': 0.18, '23': 0.1}
dop4MTlf_zc;Film & Animation; {'1': 0.45, '24': 0.25, '10': 0.2, '23': 0.1}
U3XxZ7d4lLE;Film & Animation; {'1': 0.5, '22': 0.2, '24': 0.2, '10': 0.1}
jEfDqfMYEoA;People & Blogs; {'27': 0.1, '1': 0.2, '23': 0.2, '22': 0.2, '24': 0.2, '20': 0.1}
rPZ7IsayFXY;Comedy; {'29': 0.1, '22': 0.2, '24': 0.3, '27': 0.1, '23': 0.1, '1': 0.1, '26': 0.1}
lB8-mjgprzM;Education; {'25': 0.2, '1': 0.3, '24': 0.2, '23': 0.2, '22': 0.1}
RyHo15EyGcE;People & Blogs; {'23': 0.5, '22': 0.5}
SNQ9yX9YjFc;Entertainment; {'24': 0.5, '22': 0.4, '1': 0.1}
gno_P6RCTjg;People & Blogs; {'22': 0.6, '24': 0.4}
w79L-OzhYu0;Entertainment; {'22': 0.5, '24': 0.5}
iB7dJWZq2So;Entertainment; {'24': 0.3, '1': 0.3, '22': 0.4}
YZSgK9vrYdA;Entertainment; {'10': 0.55, '1': 0.25, '24': 0.1, '20': 0.1}
ZEQ-zlni4hc;Music; {'24': 0.1, '10': 0.7, '22': 0.2}
hcfTbYEgFas;Music; {'20': 0.1, '22': 0.2, '24': 0.1, '10': 0.3, '1': 0.3}
zFYFMuxpPlM;Music; {'22': 0.2, '10': 0.5, '1': 0.1, '23': 0.2}
nv99gj1xxWw;Film & Animation; {'1': 0.7, '22': 0.1, '24': 0.2}
AAk1Dqk8iJM;Film & Animation; {'1': 0.9, '22': 0.1}
7yKjkCFQM0g;Film & Animation; {'1': 0.6, '23': 0.2, '10': 0.1, '22': 0.1}
xUu7cY1tg0c;Film & Animation; {'1': 0.6, '22': 0.1, '24': 0.2, '10': 0.1}
sLbhLsbZ7kw;Film & Animation; {'1': 0.7999, '20': 0.1, '23': 0.1}
xc8e0ASIZyQ;Film & Animation; {'1': 0.3, '22': 0.1, '24': 0.5, '27': 0.1}
r8-jDt0opDQ;Entertainment; {'24': 0.7, '22': 0.1, '1': 0.2}
XgZFUaY_kq0;Film & Animation; {'1': 0.7, '24': 0.2, '27': 0.1}
6byUUq2UplM;People & Blogs; {'1': 0.7, '27': 0.2, '10': 0.1}
lOG_UtLxh58;Film & Animation; {'1': 0.6, '23': 0.1, '10': 0.1, '24': 0.2}
0p8LESE9Vns;Comedy; {'1': 0.5, '22': 0.1, '23': 0.1, '24': 0.2, '10': 0.1}
x7SQaDTSrVg;Entertainment; {'10': 0.3, '24': 0.5, '1': 0.1, '19': 0.1}
mPZkdNFkNps;Travel & Events; {'22': 0.7999, '24': 0.1, '1': 0.1}
b_U3i7cbCxM;People & Blogs; {'22': 0.9, '10': 0.1}
lenbvHiQ5s4;People & Blogs; {'19': 0.1, '24': 0.2, '22': 0.7}
zCpjiujt3_8;People & Blogs; {'10': 0.2, '22': 0.7, '24': 0.1}
c1XOgrBz6sU;Music; {'10': 0.9, '24': 0.1}
P3Wg0QKsb-M;Entertainment; {'10': 0.3, '24': 0.6, '22': 0.1}
7JyE47-Ykjo;Music; {'10': 0.9999}
AMNyQds2ABQ;Music; {'10': 0.6, '24': 0.4}
pD2YLmkcXrE;Entertainment; {'10': 0.4, '1': 0.2, '24': 0.4}
hwsEjtlr9yw;Music; {'24': 0.2, '10': 0.7999}
QHYYm3LTZOQ;Film & Animation; {'1': 0.9999}
q0n-7XWYxhs;Music; {'10': 0.9999}
VAa4aI5wKLo;Film & Animation; {'1': 0.6666, '20': 0.2333, '27': 0.0666, '24': 0.0333}
xVaToJSLA2Y;Film & Animation; {'24': 0.2, '1': 0.6, '20': 0.2}
JcpboMScfIY;Entertainment; {'24': 0.5, '25': 0.1, '1': 0.2, '20': 0.2}
NU4MgeOb-cc;Entertainment; {'20': 0.2, '22': 0.3, '24': 0.4, '1': 0.1}
NGbuZ-65Qz8;Entertainment; {'20': 0.2, '24': 0.1, '1': 0.2, '17': 0.1, '27': 0.3, '22': 0.1}
mTn_rmpDCV8;News & Politics; {'25': 0.7999, '27': 0.1, '20': 0.1}
afCRuGS5zJo;Film & Animation; {'1': 0.7, '24': 0.2, '20': 0.1}
XqrhWGLUkZ4;Film & Animation; {'24': 0.2, '26': 0.2, '20': 0.2, '1': 0.4}
c-2Tjm2M2cg;Entertainment; {'24': 0.7, '1': 0.3}
54avjfIu1OI;Film & Animation; {'1': 0.5, '20': 0.3, '24': 0.2}
q1CrYYF58RA;Gaming; {'20': 0.7, '26': 0.1, '1': 0.2}
ARoP4GNgKVg;Howto & Style; {'26': 0.6, '20': 0.2, '1': 0.2}
WHMfxoTQ96Y;Gaming; {'20': 0.9999}
m-_GFcWr0lI;Film & Animation; {'1': 0.7999, '20': 0.1, '26': 0.1}
G9FGgwCQ22w;Film & Animation; {'1': 0.6333, '27': 0.1, '22': 0.1333, '10': 0.0333, '23': 0.1}
