Id;Genre;Probabilities
vMZiEsRuQlw;Education; {'22': 0.30000000000000004, '27': 0.4, '28': 0.2, '29': 0.1}
AWxflQxPBis;Travel & Events; {'19': 0.5, '2': 0.1, '22': 0.1, '24': 0.30000000000000004}
FkamOBNc9xA;People & Blogs; {'22': 0.5, '28': 0.1, '26': 0.1, '2': 0.2, '27': 0.1}
dj95Q-7qIyk;Entertainment; {'24': 0.2, '1': 0.2, '25': 0.1, '22': 0.1, '27': 0.2, '28': 0.1, '19': 0.1}
xl9RaHE9ZpI;Education; {'27': 0.7999999999999999, '28': 0.1, '25': 0.1}
0KsJi0UPoH4;Science & Technology; {'19': 0.2, '24': 0.1, '1': 0.30000000000000004, '10': 0.1, '22': 0.2, '27': 0.1}
ZiWktltpcSM;Education; {'26': 0.2, '27': 0.7999999999999999}
mS7RDoiXv_s;Education; {'27': 0.8999999999999999, '24': 0.03333333333333333, '26': 0.06666666666666667}
E8I0EI0jUnM;Travel & Events; {'22': 0.8499999999999999, '19': 0.1, '1': 0.05}
gdXf9c4uBPM;Science & Technology; {'28': 0.4, '27': 0.2, '22': 0.30000000000000004, '24': 0.1}
6cuoZlXaT3g;People & Blogs; {'22': 0.8999999999999999, '24': 0.05, '1': 0.05}
ug-8Vfc0tug;Science & Technology; {'28': 0.6499999999999999, '24': 0.1, '22': 0.1, '27': 0.1, '2': 0.05}
aYBR0-iVDnI;Education; {'27': 0.8999999999999999, '24': 0.1}
5eCytLfHaPw;Nonprofits & Activism; {'25': 0.15, '27': 0.4, '19': 0.25, '2': 0.07500000000000001, '24': 0.025, '29': 0.07500000000000001, '22': 0.025}
VRxtVniHRAs;People & Blogs; {'22': 0.8999999999999999, '25': 0.1}
CwK1qtxDTeY;Education; {'27': 0.7, '19': 0.1, '22': 0.2}
c7p-o0dblK0;People & Blogs; {'19': 0.5, '17': 0.2, '2': 0.1, '22': 0.1, '24': 0.1}
WBoV_aiB6Hg;People & Blogs; {'22': 0.7999999999999999, '19': 0.1, '26': 0.1}
eJeF7hDB0UA;Travel & Events; {'19': 0.6, '22': 0.2, '27': 0.1, '24': 0.1}
igBsKpxeLss;Travel & Events; {'19': 0.8999999999999999, '24': 0.1}
72owaA_K_-k;Education; {'27': 0.5, '19': 0.4, '28': 0.1}
fhpA1uT8W28;Autos & Vehicles; {'2': 0.9999999999999999}
PVFuxE6NwsY;Travel & Events; {'19': 0.8999999999999999, '24': 0.1}
1lrktk0TJsI;Autos & Vehicles; {'19': 0.5, '2': 0.4, '26': 0.1}
ZpXnEvW0XD0;Travel & Events; {'22': 0.4, '24': 0.1, '19': 0.30000000000000004, '28': 0.1, '10': 0.1}
1AZXXKj0p0s;Travel & Events; {'19': 0.2, '24': 0.30000000000000004, '2': 0.1, '22': 0.2, '26': 0.2}
LVoeaKCEd2o;Howto & Style; {'28': 0.4, '26': 0.2, '27': 0.4}
g3UGBzQkYcI;Autos & Vehicles; {'2': 0.9999999999999999}
2fpK2wmP9TU;Science & Technology; {'28': 0.2, '26': 0.5, '19': 0.2, '22': 0.1}
hZwF9lloNLE;Education; {'27': 0.6, '22': 0.1, '24': 0.1, '26': 0.2}
pXcVTsuXxOA;Science & Technology; {'2': 0.15000000000000002, '26': 0.1, '24': 0.15000000000000002, '1': 0.05, '28': 0.45, '22': 0.05, '27': 0.05}
LVi4NrXfxUQ;Travel & Events; {'19': 0.7999999999999999, '22': 0.1, '27': 0.05, '24': 0.05}
Hb_I7fQDYjE;Howto & Style; {'26': 0.2, '22': 0.30000000000000004, '24': 0.1, '27': 0.2, '10': 0.1, '28': 0.1}
9mucUSUu1Xk;Education; {'27': 0.7999999999999999, '28': 0.1, '24': 0.1}
C78yGKNv52s;People & Blogs; {'22': 0.9999999999999999}
oMY4yr_w0nI;People & Blogs; {'26': 0.1, '22': 0.30000000000000004, '24': 0.1, '19': 0.1, '28': 0.2, '27': 0.2}
aorx3dtsZ3k;People & Blogs; {'22': 0.6, '19': 0.16666666666666666, '26': 0.06666666666666667, '24': 0.13333333333333333, '1': 0.03333333333333333}
gOAv19a5uzQ;News & Politics; {'25': 0.6, '27': 0.2, '10': 0.1, '24': 0.1}
H0bA72fjHMQ;People & Blogs; {'22': 0.4, '19': 0.4, '10': 0.1, '17': 0.1}
2v7XfCHuecI;Howto & Style; {'26': 0.7999999999999999, '19': 0.1, '27': 0.1}
bBN7gnjiIhE;People & Blogs; {'22': 0.9999999999999999}
GvvA12oTQ94;Travel & Events; {'22': 0.1, '19': 0.4, '28': 0.1, '24': 0.1, '26': 0.1, '27': 0.1, '2': 0.1}
VGHAR2SK_5s;Autos & Vehicles; {'2': 0.9999999999999999}
5u6oQ6rI74Y;Education; {'27': 0.9999999999999999}
Bd_Sle9VSAU;People & Blogs; {'26': 0.7, '22': 0.1, '24': 0.1, '19': 0.1}
mDXrIPTYfTs;Travel & Events; {'1': 0.1, '19': 0.15000000000000002, '24': 0.1, '29': 0.2, '27': 0.35000000000000003, '22': 0.1}
z8A0LpX7_yM;Travel & Events; {'27': 0.7, '24': 0.2, '19': 0.1}
CYUlzC8Znok;Science & Technology; {'24': 0.2, '19': 0.2, '25': 0.1, '28': 0.4, '22': 0.1}
LnSFR4aamn0;Science & Technology; {'24': 0.1, '28': 0.6, '22': 0.30000000000000004}
EvCHe6htmoo;News & Politics; {'19': 0.2, '29': 0.1, '26': 0.1, '25': 0.2, '27': 0.2, '22': 0.2}
ohJ6T1pFalI;Film & Animation; {'1': 0.4, '27': 0.30000000000000004, '25': 0.1, '22': 0.2}
4-l13UMBlkM;Travel & Events; {'24': 0.30000000000000004, '1': 0.2, '19': 0.2, '27': 0.1, '22': 0.2}
F89-K4IRG8A;Howto & Style; {'26': 0.8999999999999999, '22': 0.1}
8IIPQ4appwc;Film & Animation; {'1': 0.6, '22': 0.1, '24': 0.1, '17': 0.1, '27': 0.1}
nNp21zTeCDc;Science & Technology; {'28': 0.7, '22': 0.2, '29': 0.05, '24': 0.05}
OEYasMYO76M;Travel & Events; {'27': 0.1, '24': 0.1, '19': 0.2, '1': 0.1, '22': 0.4, '2': 0.1}
4o8CTWxMyUY;Education; {'27': 0.55, '24': 0.25, '28': 0.1, '17': 0.05, '2': 0.05}
E8Bq4DbMaRU;Howto & Style; {'26': 0.5, '22': 0.1, '28': 0.1, '19': 0.05, '24': 0.15000000000000002, '27': 0.1}
FCJW4YBGdqM;Education; {'27': 0.8999999999999999, '24': 0.06666666666666667, '22': 0.03333333333333333}
9AMbKpeJRoU;Nonprofits & Activism; {'28': 0.30000000000000004, '2': 0.1, '27': 0.4, '22': 0.2}
mGb1TowLhHw;Entertainment; {'24': 0.6, '19': 0.30000000000000004, '27': 0.1}
ixpdjv_jscM;Autos & Vehicles; {'2': 0.9999999999999999}
wJcR_tmbKEM;People & Blogs; {'22': 0.7, '26': 0.2, '24': 0.1}
t_QRzed7WzQ;People & Blogs; {'22': 0.55, '2': 0.15000000000000002, '28': 0.25, '25': 0.05}
Z_cFG6RukCw;Education; {'27': 0.8999999999999999, '24': 0.1}
qVW-d63_2mU;Sports; {'19': 0.7999999999999999, '22': 0.1, '1': 0.1}
-2ai9qxIPsI;Education; {'27': 0.4, '22': 0.1, '2': 0.1, '24': 0.30000000000000004, '26': 0.1}
uoPyCUlC-6Y;Film & Animation; {'19': 0.7, '10': 0.2, '1': 0.1}
4AySLrlnb-w;News & Politics; {'27': 0.4, '25': 0.1, '22': 0.4, '24': 0.1}
w0I2VKFe7yI;Education; {'27': 0.8999999999999999, '24': 0.1}
bRPOAtHq5kU;People & Blogs; {'22': 0.5, '19': 0.4, '1': 0.1}
RPw4DYry3yo;Entertainment; {'24': 0.4, '17': 0.30000000000000004, '28': 0.30000000000000004}
ij0M8zr68NQ;Entertainment; {'19': 0.1, '26': 0.1, '24': 0.2, '1': 0.1, '22': 0.4, '10': 0.1}
eQWpD_Qr6Jc;Entertainment; {'22': 0.2, '25': 0.2, '27': 0.4, '24': 0.1, '1': 0.1}
09meiYkTsBo;Entertainment; {'27': 0.4, '24': 0.4, '19': 0.2}
sZX9i24skyE;Film & Animation; {'25': 0.2, '27': 0.2, '1': 0.6}
dB61C_iTPnI;Education; {'27': 0.7, '22': 0.1, '17': 0.1, '25': 0.1}
RHFfgOygOYI;People & Blogs; {'27': 0.2, '22': 0.4, '26': 0.1, '1': 0.1, '24': 0.2}
qMqSgEPatvc;Travel & Events; {'19': 0.6, '17': 0.1, '22': 0.2, '27': 0.1}
