Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.47899160,0.48547718,0.23926380,0.50000000,0.22012579,0.21019108,0.17333333,0.37373737,0.33333333,-0.14814815,0.40096618,-0.16981132,0.40952381,-0.13761468,0.00000000
Education,0.00000000,0.14391144,-0.17171717,0.14391144,-0.11538462,-0.10476190,-0.20833333,-0.09952607,-0.02654867,-0.32193732,0.05306122,-0.44099379,0.06072874,-0.62237762,-0.13725490
Entertainment,0.16981132,0.00000000,-0.08641975,0.26174497,0.00452489,-0.03529412,0.00226757,0.05781585,0.11111111,-0.33738602,0.15384615,-0.35802469,0.14062500,-0.50684932,-0.10275689
Nonprofits & Activism,0.22388060,0.28027682,0.00000000,0.29010239,-0.00483092,-0.08900524,-0.16201117,0.03703704,0.10729614,-0.30817610,0.16800000,-0.33333333,0.14049587,-0.58778626,-0.01463415
People & Blogs,0.05442177,0.14984709,-0.19057816,0.00000000,-0.10978044,-0.27816092,-0.17299578,-0.05904762,0.09298532,-0.36609337,0.06867672,-0.44415584,0.03135889,-0.49462366,-0.19827586
Howto & Style,0.17197452,0.26136364,-0.11587983,0.26345609,0.00000000,-0.16591928,-0.05691057,-0.02362205,0.10652921,-0.41304348,0.12751678,-0.43646409,0.12162162,-0.46067416,-0.14537445
News & Politics,0.37728938,0.41379310,0.01162791,0.29752066,0.04494382,0.00000000,0.06593407,0.17073171,0.25764192,-0.21428571,0.21296296,-0.29770992,0.23076923,-0.46551724,0.05555556
Comedy,0.14285714,0.31940299,-0.20634921,0.26451613,0.00869565,-0.08056872,0.00000000,0.11627907,0.13307985,-0.34117647,0.12643678,-0.43396226,0.14285714,-0.48051948,-0.12871287
Music,0.14114114,0.26666667,-0.12156863,0.26666667,-0.07116105,-0.08745247,0.00348432,0.00000000,0.12000000,-0.38834951,0.11180124,-0.40196078,0.12269939,-0.48958333,-0.02508961
Sports,-0.00226757,0.10887097,-0.26285714,0.20503597,-0.15706806,-0.21095890,-0.19459459,-0.09677419,0.00000000,-0.45874587,-0.07542579,-0.55633803,-0.03271028,-0.60144928,-0.28115942
Film & Animation,0.54545455,0.51388889,0.22222222,0.57317073,0.21348315,0.22222222,0.23076923,0.28571429,0.40170940,0.00000000,0.40170940,-0.27272727,0.44881890,-0.14754098,0.13580247
Gaming,0.07724426,0.15163148,-0.20435967,0.18148148,-0.13624679,-0.25568182,-0.20108696,-0.10500000,-0.07542579,-0.45874587,0.00000000,-0.56183746,-0.04491726,-0.57295374,-0.20765027
Travel & Events,0.52542373,0.57575758,0.30000000,0.58518519,0.29113924,0.24324324,0.23287671,0.37078652,0.38461538,-0.16666667,0.37777778,0.00000000,0.48148148,-0.19148936,0.22222222
Autos & Vehicles,0.10084034,0.15415020,-0.21590909,0.16078431,-0.12631579,-0.22285714,-0.16939891,-0.07808564,-0.01662708,-0.39869281,-0.02884615,-0.45578231,0.00000000,-0.58518519,-0.18232044
Pets & Animals,0.28571429,0.41176471,-0.05263158,0.51612903,0.23076923,0.01639344,0.14285714,0.24050633,0.29411765,-0.07142857,0.33333333,-0.22448980,0.30232558,0.00000000,0.22077922
