Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.25781250,0.34027778,-0.04972376,0.35593220,0.06403941,-0.03825137,-0.01063830,0.02564103,0.11214953,-0.25000000,0.18803419,-0.33802817,0.14798206,-0.54471545,0.00000000
Education,0.00000000,0.15129151,-0.22340426,0.16515426,-0.09785203,-0.18863049,-0.14143921,-0.03837472,-0.01995565,-0.43750000,0.04564315,-0.51315789,0.13857678,-0.54362416,-0.17647059
Entertainment,0.09859155,0.00000000,-0.14031180,0.17152104,-0.12035011,-0.16894977,-0.12280702,0.00389105,0.08243728,-0.30946292,0.01538462,-0.50146628,0.02661597,-0.58024691,-0.14031180
Nonprofits & Activism,0.10606061,0.24115756,0.00000000,0.22875817,-0.11848341,-0.16256158,-0.15686275,-0.03056769,0.08171206,-0.42168675,0.11610487,-0.45679012,0.05976096,-0.55263158,-0.15686275
People & Blogs,0.08998302,0.14920635,-0.17543860,0.00000000,-0.03875969,-0.11899791,-0.16521739,0.00000000,0.05467372,-0.41052632,0.07426598,-0.46448087,0.01651376,-0.46849315,-0.14529915
Howto & Style,0.25165563,0.28025478,-0.09708738,0.37396122,0.00000000,-0.06103286,-0.03669725,0.08502024,0.13740458,-0.30635838,0.14393939,-0.29885057,0.26623377,-0.38650307,-0.02262443
News & Politics,0.36521739,0.42745098,0.07594937,0.48591549,0.15606936,0.00000000,0.13609467,0.21925134,0.32718894,-0.15873016,0.33333333,-0.17741935,0.32407407,-0.31531532,0.09316770
Comedy,0.19310345,0.26182965,-0.15270936,0.24271845,-0.05405405,-0.09859155,0.00000000,0.00847458,0.15523466,-0.25806452,0.13970588,-0.51948052,0.11026616,-0.48101266,-0.11428571
Music,0.22766571,0.31632653,-0.09387755,0.33333333,0.00000000,-0.08064516,-0.05928854,0.00000000,0.09152542,-0.30097087,0.19760479,-0.29468599,0.15189873,-0.45652174,-0.14529915
Sports,0.02078522,0.17509728,-0.20797721,0.17025440,-0.17451524,-0.19101124,-0.13978495,-0.13672922,0.00000000,-0.48251748,-0.00712589,-0.50889680,0.02528736,-0.53068592,-0.28096677
Film & Animation,0.42857143,0.57894737,0.14285714,0.51351351,0.25000000,0.19101124,0.31428571,0.33333333,0.34545455,0.00000000,0.41935484,-0.09090909,0.40000000,-0.44000000,0.22580645
Gaming,0.07234043,0.09543568,-0.18801090,0.17580340,-0.18157182,-0.19780220,-0.16890080,-0.04306220,-0.02107728,-0.42483660,0.00000000,-0.52982456,-0.01160093,-0.62081784,-0.22128852
Travel & Events,0.28695652,0.34920635,0.03529412,0.41007194,0.19607843,0.10869565,-0.05128205,0.28070175,0.25454545,-0.15492958,0.24074074,0.00000000,0.19607843,-0.32258065,0.06818182
Autos & Vehicles,0.17148362,0.11340206,-0.23563218,0.12601626,-0.04878049,-0.20111732,-0.19113573,-0.08312343,0.01826484,-0.43812709,-0.00467290,-0.55797101,0.00000000,-0.62878788,-0.25364431
Pets & Animals,0.36000000,0.36000000,0.03030303,0.50387597,0.21951220,0.08571429,0.12328767,0.21951220,0.34020619,-0.39130435,0.22891566,-0.20754717,0.20987654,0.00000000,-0.06666667
