Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.31598513,0.27843137,0.01075269,0.35438596,0.11538462,-0.04545455,0.03664921,0.08000000,0.08000000,-0.25170068,0.17488789,-0.38345865,0.20346320,-0.34306569,0.00000000
Education,0.00000000,0.24187726,-0.14130435,0.21495327,-0.03448276,-0.07969152,-0.07692308,-0.06060606,0.08296943,-0.37704918,0.09482759,-0.42372881,0.04109589,-0.52173913,-0.08527132
Entertainment,0.21769912,0.00000000,-0.11616162,0.25211506,-0.02314815,-0.07804878,-0.02790698,0.05353319,0.17073171,-0.27377522,0.11066398,-0.33534743,0.13333333,-0.49830508,-0.15104167
Nonprofits & Activism,0.17037037,0.21951220,0.00000000,0.23549488,-0.05164319,-0.17277487,-0.09803922,0.04273504,0.11111111,-0.40000000,0.10040161,-0.41772152,0.12156863,-0.56643357,-0.08737864
People & Blogs,0.07615894,0.14021572,-0.21304348,0.00000000,-0.10495050,-0.16981132,-0.13645621,-0.03142329,0.04123711,-0.44186047,0.01760563,-0.47229551,0.04452055,-0.51219512,-0.18220339
Howto & Style,0.20987654,0.24483776,-0.11790393,0.27683616,0.00000000,-0.20187793,-0.16894977,0.01158301,0.15511551,-0.37634409,0.11724138,-0.47126437,0.12027491,-0.41436464,-0.04918033
News & Politics,0.31617647,0.34042553,-0.08139535,0.36082474,-0.04494382,0.00000000,-0.09411765,0.13488372,0.19130435,-0.33812950,0.23770492,-0.35766423,0.18061674,-0.35766423,-0.05084746
Comedy,0.22866894,0.29813665,-0.10243902,0.30461538,-0.10784314,-0.18947368,0.00000000,0.05439331,0.14068441,-0.36969697,0.14068441,-0.39506173,0.16605166,-0.52702703,-0.06603774
Music,0.11377246,0.24873096,-0.09629630,0.27804878,-0.06093190,-0.09629630,-0.08029197,0.00000000,0.07500000,-0.33333333,0.15186246,-0.41626794,0.09202454,-0.59139785,-0.15625000
Sports,0.13761468,0.24800000,-0.14634146,0.23421589,-0.03581267,-0.15692308,-0.11242604,-0.04444444,0.00000000,-0.31010453,0.04325700,-0.46875000,0.05764411,-0.55371901,-0.27027027
Film & Animation,0.31944444,0.44000000,-0.01030928,0.37579618,0.08411215,-0.03157895,0.02970297,0.20325203,0.33783784,0.00000000,0.25190840,-0.32432432,0.19008264,-0.42028986,0.05769231
Gaming,0.09012876,0.13114754,-0.21489971,0.15369261,-0.13368984,-0.16804408,-0.17127072,-0.02663438,-0.01678657,-0.44217687,0.00000000,-0.51971326,0.06813187,-0.56457565,-0.23615160
Travel & Events,0.40495868,0.50684932,0.12195122,0.47058824,0.12195122,0.10000000,0.15294118,0.25773196,0.30769231,-0.18032787,0.30097087,0.00000000,0.27272727,-0.22033898,0.06493506
Autos & Vehicles,-0.00436681,0.11368015,-0.23324397,0.14018692,-0.17048346,-0.26373626,-0.18556701,-0.12745098,-0.04308390,-0.52317881,0.02748414,-0.56996587,0.00000000,-0.63120567,-0.24661247
Pets & Animals,0.41935484,0.46534653,0.06896552,0.53846154,0.32500000,0.23943662,0.12903226,0.16923077,0.33333333,-0.14893617,0.37209302,-0.08000000,0.31645570,0.00000000,0.25000000
