Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.36531365,0.36996337,0.00000000,0.39007092,0.08510638,0.04972376,-0.02994012,0.06010929,0.25541126,-0.28358209,0.17703349,-0.38709677,0.26180258,-0.42148760,0.00000000
Education,0.00000000,0.20000000,-0.16343490,0.25663717,-0.06329114,-0.10817942,-0.07692308,-0.00238663,0.02325581,-0.40468227,0.11949686,-0.41414141,0.07894737,-0.53846154,-0.06329114
Entertainment,0.07692308,0.00000000,-0.18161926,0.16537867,-0.17647059,-0.25874126,-0.15384615,0.01098901,0.01098901,-0.44000000,0.01996370,-0.44000000,0.02173913,-0.63636364,-0.18161926
Nonprofits & Activism,0.16602317,0.26779661,0.00000000,0.28000000,-0.07462687,-0.08000000,-0.06930693,0.03571429,0.12903226,-0.35000000,0.11475410,-0.44000000,0.09623431,-0.43046358,-0.11340206
People & Blogs,0.17549669,0.20447284,-0.12925170,0.00000000,-0.05285412,-0.14482759,-0.10421286,0.00994036,0.07262570,-0.31746032,0.13541667,-0.43515850,0.08957952,-0.44347826,-0.11910112
Howto & Style,0.17460317,0.18495298,-0.16591928,0.26553672,0.00000000,-0.09243697,0.00383142,-0.04838710,0.12751678,-0.46892655,0.10652921,-0.42076503,0.18750000,-0.52046784,-0.12068966
News & Politics,0.35200000,0.32500000,0.06358382,0.39325843,0.14285714,0.00000000,0.05813953,0.16923077,0.27678571,-0.16546763,0.28947368,-0.25581395,0.28947368,-0.39655172,0.07954545
Comedy,0.27659574,0.32000000,-0.04081633,0.32894737,0.12446352,-0.05699482,0.00000000,0.13191489,0.13559322,-0.20000000,0.13559322,-0.27500000,0.20622568,-0.40689655,-0.11475410
Music,0.15151515,0.28372093,-0.14074074,0.24509804,-0.13235294,-0.14925373,-0.07317073,0.00000000,0.07784431,-0.41935484,0.07507508,-0.53233831,0.06382979,-0.48076923,-0.22709163
Sports,0.09452736,0.20524017,-0.13043478,0.22553191,-0.04000000,-0.12000000,-0.15189873,-0.00552486,0.00000000,-0.37878788,0.15348837,-0.46184739,0.12709832,-0.45600000,-0.11314985
Film & Animation,0.40157480,0.46853147,0.15555556,0.54491018,0.10588235,0.20833333,0.28301887,0.24752475,0.36666667,0.00000000,0.43703704,-0.15151515,0.41538462,-0.22580645,0.11627907
Gaming,0.14592275,0.17083333,-0.18805970,0.24334601,-0.10555556,-0.15028902,-0.19519520,-0.05291005,0.10961969,-0.34459459,0.00000000,-0.45787546,0.02450980,-0.59839357,-0.23602484
Travel & Events,0.45000000,0.52173913,0.12000000,0.49618321,0.23255814,0.18518519,0.27472527,0.17500000,0.34000000,-0.08196721,0.38317757,0.00000000,0.37142857,-0.32000000,0.07042254
Autos & Vehicles,0.09576837,0.16288660,-0.21556886,0.18962076,-0.03307888,-0.16000000,-0.13407821,-0.07407407,0.07305936,-0.37627119,0.01456311,-0.47636364,0.00000000,-0.58593750,-0.16000000
Pets & Animals,0.38461538,0.36363636,0.21126761,0.54838710,0.18840580,0.11111111,0.21126761,0.31707317,0.41666667,-0.07692308,0.28205128,-0.24444444,0.30864198,0.00000000,0.11111111
