Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.36585366,0.41353383,0.15675676,0.41573034,0.12359551,0.12849162,0.02500000,0.18324607,0.19170984,-0.13043478,0.28767123,-0.35652174,0.29729730,-0.36842105,0.00000000
Education,0.00000000,0.19852941,-0.13246753,0.22003578,-0.07125307,-0.15343915,-0.15957447,-0.07125307,0.04595186,-0.38853503,0.09543568,-0.45333333,0.09730849,-0.56272401,-0.12953368
Entertainment,0.16636852,0.00000000,-0.14215686,0.26382306,-0.04484305,-0.14778325,-0.04719101,0.02510460,0.13543599,-0.35072464,0.07722772,-0.34293948,0.07355865,-0.56375839,-0.10688836
Nonprofits & Activism,0.24163569,0.26353791,0.00000000,0.25818182,0.05116279,-0.09677419,-0.07368421,0.03773585,0.11688312,-0.36000000,0.21839080,-0.45714286,0.17408907,-0.53383459,0.02392344
People & Blogs,0.13666667,0.21396055,-0.19907407,0.00000000,-0.02169625,-0.11397849,-0.05070994,-0.01369863,0.07334526,-0.35248042,0.04074074,-0.46327684,0.02814259,-0.50581395,-0.15625000
Howto & Style,0.20766773,0.26409496,-0.04641350,0.33333333,0.00000000,-0.09251101,-0.09734513,0.04247104,0.13286713,-0.34054054,0.08487085,-0.44186047,0.10144928,-0.43352601,-0.10714286
News & Politics,0.25490196,0.29104478,-0.06145251,0.36877076,0.04040404,0.00000000,-0.09826590,0.09952607,0.21487603,-0.40740741,0.17391304,-0.25827815,0.17030568,-0.50793651,0.03061224
Comedy,0.12455516,0.26567164,-0.16587678,0.31092437,-0.09333333,-0.22388060,0.00000000,0.03906250,0.09890110,-0.37430168,0.07865169,-0.56687898,0.08208955,-0.47305389,-0.20000000
Music,0.13513514,0.25964010,-0.13385827,0.27272727,-0.03225806,-0.10769231,-0.03971119,0.00000000,0.17002882,-0.32718894,0.13253012,-0.40487805,0.10000000,-0.55675676,-0.12062257
Sports,0.10392610,0.22400000,-0.20123839,0.21457490,-0.08988764,-0.13782991,-0.12790698,0.02267003,0.00000000,-0.44776119,-0.00258398,-0.40072202,0.06053269,-0.59016393,-0.25566343
Film & Animation,0.46564885,0.52380952,0.15662651,0.55974843,0.27083333,0.06666667,0.23076923,0.35185185,0.35779817,0.00000000,0.45736434,-0.09375000,0.50000000,-0.37254902,0.26315789
Gaming,0.10229645,0.11704312,-0.14973262,0.13306452,-0.18784530,-0.22857143,-0.19777159,-0.06699752,-0.05392157,-0.39158576,0.00000000,-0.51943463,0.05701754,-0.48788927,-0.20786517
Travel & Events,0.42608696,0.55102041,0.07042254,0.48437500,0.18518519,0.25842697,0.01492537,0.29787234,0.43103448,-0.06451613,0.34653465,0.00000000,0.38317757,-0.37500000,0.05714286
Autos & Vehicles,0.10416667,0.11340206,-0.19444444,0.12065440,-0.17166213,-0.23209169,-0.19444444,-0.09974425,0.00921659,-0.34375000,0.05701754,-0.48788927,0.00000000,-0.54121864,-0.19777159
Pets & Animals,0.23232323,0.26213592,-0.10144928,0.38211382,0.12643678,-0.10144928,0.07317073,0.03797468,0.13636364,-0.40740741,0.32142857,-0.43396226,0.25490196,0.00000000,-0.02702703
