Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.37226277,0.31746032,-0.06172840,0.39007092,0.08021390,0.00578035,0.04444444,0.14000000,0.18483412,-0.21126761,0.23555556,-0.30303030,0.21461187,-0.32307692,0.00000000
Education,0.00000000,0.17870722,-0.12793734,0.20295203,-0.11053985,-0.07196030,-0.10204082,0.00460829,0.02921348,-0.41639344,0.07096774,-0.46440678,0.08860759,-0.56521739,-0.06930693
Entertainment,0.10912343,0.00000000,-0.17452830,0.23502304,-0.04402516,-0.11409396,-0.15813953,-0.10913140,0.09945750,-0.35694823,0.03300971,-0.42285714,0.11071429,-0.51829268,-0.20000000
Nonprofits & Activism,0.17605634,0.19863014,0.00000000,0.20136519,-0.04464286,-0.14705882,-0.10377358,0.06772908,0.00425532,-0.30726257,0.01680672,-0.30726257,0.05263158,-0.62500000,-0.21243523
People & Blogs,0.12413793,0.22560976,-0.18139535,0.00000000,-0.08547009,-0.10917031,-0.13646532,0.01550388,0.12714777,-0.40331492,0.08468468,-0.36559140,0.06788991,-0.46397695,-0.12888889
Howto & Style,0.16498316,0.29545455,-0.07359307,0.26627219,0.00000000,-0.13761468,0.01195219,0.03875969,0.12676056,-0.45029240,0.17607973,-0.44186047,0.15358362,-0.48502994,-0.10222222
News & Politics,0.41132075,0.43478261,0.05454545,0.44680851,0.09302326,0.00000000,0.06586826,0.15217391,0.28440367,-0.15555556,0.26760563,-0.25806452,0.25358852,-0.35652174,0.05454545
Comedy,0.23076923,0.24398625,-0.07317073,0.27392739,0.07172996,-0.10552764,0.00000000,0.02222222,0.18215613,-0.24293785,0.19708029,-0.41025641,0.16981132,-0.62962963,-0.07843137
Music,0.17520216,0.13314448,-0.06620209,0.26265060,-0.06620209,-0.18146718,-0.14179104,0.00000000,0.06990881,-0.40366972,0.07552870,-0.50000000,0.15702479,-0.47826087,-0.14606742
Sports,0.06511628,0.20396040,-0.26018809,0.24007561,-0.11357341,-0.17888563,-0.11666667,-0.06631300,0.00000000,-0.41549296,0.06511628,-0.60159363,-0.01772152,-0.53435115,-0.23312883
Film & Animation,0.37984496,0.49367089,0.21568627,0.45945946,0.08045977,0.17525773,0.25233645,0.23809524,0.34959350,0.00000000,0.37500000,-0.21212121,0.42446043,-0.50943396,0.16666667
Gaming,0.06183369,0.09465021,-0.29032258,0.15547025,-0.10831234,-0.23943662,-0.14583333,-0.10552764,0.02004454,-0.42857143,0.00000000,-0.49659864,-0.03044496,-0.55477032,-0.22562674
Travel & Events,0.39823009,0.49629630,0.29166667,0.55263158,0.17073171,0.15000000,0.15000000,0.20000000,0.19047619,-0.13333333,0.37037037,0.00000000,0.33980583,-0.36000000,0.15000000
Autos & Vehicles,0.09554140,0.18702290,-0.24198251,0.15476190,-0.11518325,-0.23837209,-0.15760870,-0.00709220,-0.04668305,-0.36538462,-0.01428571,-0.51063830,0.00000000,-0.58955224,-0.23121387
Pets & Animals,0.27659574,0.39823009,-0.11475410,0.46456693,0.11688312,0.04225352,-0.15254237,0.22727273,0.28421053,-0.44680851,0.29896907,-0.36000000,0.23595506,0.00000000,0.12820513
