Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.31200000,0.36296296,-0.01775148,0.37226277,0.11340206,-0.02994012,-0.04878049,0.10416667,0.22869955,-0.23741007,0.23893805,-0.29323308,0.30081301,-0.40983607,0.00000000
Education,0.00000000,0.18558559,-0.08653846,0.20000000,-0.09708738,-0.13853904,-0.13283208,-0.07875895,0.03004292,-0.37386018,0.00659341,-0.51677852,0.01739130,-0.54794521,-0.15897436
Entertainment,0.06991870,0.00000000,-0.23010753,0.11728395,-0.18181818,-0.29411765,-0.20168067,-0.04761905,0.03050847,-0.46291560,0.00000000,-0.55858311,-0.03811252,-0.62500000,-0.21702128
Nonprofits & Activism,0.34751773,0.32103321,0.00000000,0.29501916,0.06122449,0.00540541,0.07070707,0.10243902,0.14418605,-0.17948718,0.23012552,-0.33333333,0.17488789,-0.40458015,-0.05142857
People & Blogs,0.11513158,0.14738510,-0.22831050,0.00000000,-0.05078125,-0.17211329,-0.09795918,0.00738007,0.06434783,-0.47397260,0.07241379,-0.45013477,0.05779335,-0.54154728,-0.17724289
Howto & Style,0.21568627,0.24528302,-0.07142857,0.33884298,0.00000000,-0.03896104,-0.03896104,0.09433962,0.13357401,-0.37142857,0.10780669,-0.40350877,0.18918919,-0.53846154,-0.05263158
News & Politics,0.29056604,0.24800000,-0.00534759,0.33802817,0.08292683,0.00000000,-0.06214689,0.07843137,0.20675105,-0.29655172,0.17903930,-0.25333333,0.21008403,-0.37226277,-0.07428571
Comedy,0.14950166,0.19496855,-0.09401709,0.26647564,-0.07112971,-0.21327014,0.00000000,-0.04065041,0.01538462,-0.35449735,0.07581227,-0.46285714,0.05882353,-0.55151515,-0.24271845
Music,0.16616314,0.30653266,-0.09960159,0.32846715,0.02473498,-0.11290323,-0.07812500,0.00000000,0.14018692,-0.32692308,0.12101911,-0.37313433,0.17365269,-0.54189944,-0.13114754
Sports,0.10091743,0.21600000,-0.22884013,0.21912351,-0.11048159,-0.15634218,-0.19512195,-0.03430079,0.00000000,-0.45724907,0.04390244,-0.49049430,0.05995204,-0.50191571,-0.17717718
Film & Animation,0.43055556,0.43835616,0.21904762,0.40145985,0.14583333,0.10869565,0.19607843,0.26126126,0.28070175,0.00000000,0.45333333,-0.26153846,0.37404580,-0.30158730,0.12765957
Gaming,0.03619910,0.14629259,-0.18333333,0.18702290,-0.17679558,-0.22413793,-0.17679558,-0.09511568,0.00234192,-0.32298137,0.00000000,-0.43918919,0.00699301,-0.55474453,-0.20679887
Travel & Events,0.34579439,0.39655172,0.13580247,0.48905109,0.18604651,0.23076923,0.14634146,0.28571429,0.31372549,-0.18644068,0.40677966,0.00000000,0.35185185,-0.32075472,0.14634146
Autos & Vehicles,0.05643341,0.11814346,-0.22941176,0.18199609,-0.08571429,-0.18413598,-0.18413598,-0.03209877,0.02790698,-0.39799331,0.01647059,-0.48226950,0.00000000,-0.50902527,-0.13279133
Pets & Animals,0.37500000,0.37500000,0.13043478,0.45454545,0.09090909,0.17808219,0.10447761,0.15492958,0.36842105,-0.15384615,0.34065934,-0.25000000,0.38775510,0.00000000,0.09090909
