Genre,Average EI index
Science & Technology,0.02980478699762707
Education,-0.07889946398215297
Entertainment,-0.10776369343702626
Nonprofits & Activism,-0.09077638279406126
People & Blogs,-0.13145840693309796
Howto & Style,0.025352723288374894
News & Politics,0.07200521009845055
Comedy,-0.02434960760322215
Music,-0.03075284634853606
Sports,-0.12558321911156423
Film & Animation,0.13442758798291105
Gaming,-0.14893778884215933
Travel & Events,0.05040141865136757
Autos & Vehicles,-0.19243728860006842
Pets & Animals,0.22653559519386984
