Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.30566038,0.30303030,-0.01098901,0.38255034,0.05154639,-0.02793296,0.02645503,0.11538462,0.10679612,-0.41538462,0.18222222,-0.41538462,0.23966942,-0.42635659,0.00000000
Education,0.00000000,0.22794118,-0.11111111,0.20152091,-0.09660574,-0.10817942,-0.12299465,0.02325581,0.09677419,-0.31250000,0.05829596,-0.40939597,0.09482759,-0.54981550,-0.09660574
Entertainment,0.14974182,0.00000000,-0.18181818,0.20064725,-0.01229508,-0.25699746,-0.10022272,0.01984127,0.10990991,-0.43188406,0.09854015,-0.49244713,0.04633205,-0.47904192,-0.17899761
Nonprofits & Activism,0.16666667,0.17525773,0.00000000,0.22580645,-0.07142857,-0.18226601,-0.25000000,0.00000000,0.04382470,-0.42857143,0.06250000,-0.40350877,0.02439024,-0.49068323,-0.14285714
People & Blogs,0.06756757,0.14683153,-0.18454936,0.00000000,-0.09741551,-0.16455696,-0.12883436,-0.04545455,0.05641026,-0.39746835,0.03157895,-0.44125326,0.02127660,-0.55932203,-0.14522822
Howto & Style,0.21403509,0.36543909,-0.03703704,0.33923304,0.00000000,-0.02752294,0.00444444,0.06276151,0.23549488,-0.32544379,0.15789474,-0.41772152,0.17948718,-0.34939759,-0.04672897
News & Politics,0.31517510,0.24786325,-0.02923977,0.38461538,0.09278351,0.00000000,0.03825137,0.14975845,0.22466960,-0.27536232,0.22807018,-0.35384615,0.27572016,-0.28467153,-0.00571429
Comedy,0.18411552,0.28253968,-0.22162162,0.30674847,0.00000000,-0.08653846,0.00000000,0.00000000,0.13740458,-0.25555556,0.16296296,-0.36969697,0.15355805,-0.55862069,-0.07619048
Music,0.22562674,0.29797980,-0.07335907,0.28900256,-0.04511278,-0.07751938,-0.10317460,0.00000000,0.08552632,-0.23008850,0.13664596,-0.44041451,0.16516517,-0.57062147,-0.09019608
Sports,0.13082040,0.22222222,-0.19877676,0.22376238,-0.03978780,-0.17014925,-0.13623188,-0.08587258,0.00000000,-0.43589744,0.05084746,-0.47368421,0.01259446,-0.59349593,-0.26451613
Film & Animation,0.40127389,0.35172414,0.01052632,0.43373494,0.09615385,0.03092784,0.17543860,0.29850746,0.24193548,0.00000000,0.27692308,-0.32394366,0.24800000,-0.25333333,-0.10588235
Gaming,0.05122494,0.17120623,-0.22063037,0.15976331,-0.16076294,-0.20679887,-0.15135135,-0.07575758,0.00930233,-0.43918919,0.00000000,-0.48951049,0.05333333,-0.55474453,-0.23121387
Travel & Events,0.30370370,0.28244275,0.04081633,0.38961039,-0.01075269,-0.05617978,0.05050505,0.06930693,0.19658120,-0.32394366,0.21666667,0.00000000,0.12149533,-0.46875000,-0.10588235
Autos & Vehicles,0.04958678,0.08183633,-0.29213483,0.11196911,-0.17647059,-0.19480519,-0.19791667,-0.08490566,-0.06728538,-0.49350649,0.01498929,-0.58620690,0.00000000,-0.64874552,-0.21052632
Pets & Animals,0.37078652,0.51304348,0.18840580,0.47169811,0.31707317,0.27272727,0.06666667,0.15151515,0.28205128,0.00000000,0.37078652,-0.24444444,0.27272727,0.00000000,0.13846154
