Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.34920635,0.32231405,0.06285714,0.40579710,0.04093567,0.08379888,0.01204819,0.19607843,0.27111111,-0.20588235,0.25114155,-0.32258065,0.28695652,-0.34426230,0.00000000
Education,0.00000000,0.21755027,-0.07268170,0.21178637,-0.02637890,-0.18888889,-0.15053763,-0.01904762,0.05726872,-0.45084746,0.04250559,-0.45578231,0.11934156,-0.47079038,-0.11458333
Entertainment,0.13265306,0.00000000,-0.18055556,0.18269231,-0.06471816,-0.09442060,-0.12831858,0.00195695,0.05027933,-0.44886364,0.07942238,-0.51785714,0.03409091,-0.57894737,-0.22891566
Nonprofits & Activism,0.32616487,0.30627306,0.00000000,0.35836177,0.03589744,0.03092784,-0.00534759,0.13761468,0.18614719,-0.33333333,0.19658120,-0.46875000,0.10900474,-0.44615385,-0.00534759
People & Blogs,0.13448276,0.19032258,-0.11555556,0.00000000,-0.05462185,-0.12556054,-0.10329670,0.01375246,0.13148789,-0.39444444,0.08561020,-0.35309973,0.10516934,-0.51204819,-0.12808989
Howto & Style,0.26479751,0.30994152,-0.07762557,0.31195335,0.00000000,-0.05829596,-0.05357143,0.09230769,0.08527132,-0.32584270,0.18339100,-0.36416185,0.18055556,-0.47500000,-0.14009662
News & Politics,0.30357143,0.46020761,0.12359551,0.42857143,0.14754098,0.00000000,0.07142857,0.20408163,0.22388060,-0.10638298,0.26760563,-0.13868613,0.22772277,-0.40540541,0.10857143
Comedy,0.13261649,0.23899371,-0.13084112,0.25538462,-0.06607930,-0.14691943,0.00000000,-0.00414938,0.11029412,-0.32967033,0.12635379,-0.34444444,0.08333333,-0.48466258,-0.18048780
Music,0.20467836,0.30612245,-0.04615385,0.30964467,0.02158273,-0.07086614,-0.06250000,0.00000000,0.12258065,-0.38071066,0.11974110,-0.30769231,0.13924051,-0.50276243,-0.05426357
Sports,0.06666667,0.14634146,-0.21037464,0.21787709,-0.20000000,-0.26126126,-0.16343490,-0.09375000,0.00000000,-0.44329897,-0.00238663,-0.50000000,-0.00961538,-0.58490566,-0.18980170
Film & Animation,0.29600000,0.37588652,0.03296703,0.42483660,0.15384615,0.17757009,0.16190476,0.16190476,0.29600000,0.00000000,0.38461538,-0.29411765,0.40136054,-0.18918919,0.10204082
Gaming,0.02192982,0.14559387,-0.22865014,0.14395393,-0.13197970,-0.24581006,-0.17678100,-0.12626263,-0.03240741,-0.38509317,0.00000000,-0.57597173,0.00223714,-0.62773723,-0.23888889
Travel & Events,0.50943396,0.51401869,0.13333333,0.64383562,0.35802469,0.38823529,0.38823529,0.46938776,0.45833333,-0.04000000,0.39534884,0.00000000,0.48000000,-0.18181818,0.23529412
Autos & Vehicles,0.11247444,0.11428571,-0.29940120,0.17647059,-0.12144703,-0.27272727,-0.20555556,-0.09319899,-0.02600473,-0.35625000,0.01587302,-0.49140893,0.00000000,-0.56678700,-0.18904110
Pets & Animals,0.43925234,0.38775510,0.09090909,0.45945946,0.16666667,0.04761905,0.16666667,0.20000000,0.29411765,0.00000000,0.25925926,-0.25000000,0.33333333,0.00000000,0.14285714
