Genre,Average EI index
Science & Technology,0.09832484658262082
Education,-0.08397850549859888
Entertainment,-0.10025362414079493
Nonprofits & Activism,-0.03292812700401208
People & Blogs,-0.10013473469468823
Howto & Style,0.04223796303896694
News & Politics,0.00026211012139370257
Comedy,-0.1137239205446278
Music,-0.11027998294247525
Sports,-0.11322194932386617
Film & Animation,0.1568147358074569
Gaming,-0.13846916593225608
Travel & Events,0.2660296502968332
Autos & Vehicles,-0.19300293020602016
Pets & Animals,0.18711662071833438
