Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.33061224,0.41843972,0.08888889,0.39259259,0.15463918,-0.06493506,-0.00613497,0.15463918,0.20000000,-0.16312057,0.21531100,-0.27131783,0.30508475,-0.37815126,0.00000000
Education,0.00000000,0.18846154,-0.20571429,0.22710623,0.00471698,-0.11936340,-0.09043928,-0.01442308,0.07860262,-0.37012987,0.11899791,-0.40199336,0.08260870,-0.54578755,-0.12834225
Entertainment,0.11552347,0.00000000,-0.16389549,0.24499230,-0.06060606,-0.16113744,-0.08888889,0.00809717,0.08921933,-0.32791328,0.03921569,-0.42857143,0.05405405,-0.62251656,-0.10112360
Nonprofits & Activism,0.12096774,0.23508772,0.00000000,0.28052805,-0.02830189,-0.05825243,-0.00925926,0.07234043,0.07234043,-0.23863636,0.05627706,-0.51388889,0.05627706,-0.45333333,-0.05314010
People & Blogs,0.12605042,0.21686747,-0.14537445,0.00000000,-0.10169492,-0.16331096,-0.12311015,-0.00580271,0.06137184,-0.34366925,0.06137184,-0.45251397,0.08931699,-0.46067416,-0.16071429
Howto & Style,0.32710280,0.33538462,-0.02369668,0.32500000,0.00000000,0.02702703,-0.01408451,0.11475410,0.17241379,-0.37579618,0.23131673,-0.34161491,0.22580645,-0.43046358,0.01818182
News & Politics,0.24812030,0.27797834,-0.01522843,0.30313589,0.06542056,0.00000000,-0.09890110,-0.01522843,0.20948617,-0.36054422,0.19028340,-0.37931034,0.11111111,-0.36986301,-0.16279070
Comedy,0.13548387,0.20943953,-0.11203320,0.20474777,-0.12133891,-0.24074074,0.00000000,-0.10743802,0.03249097,-0.44086022,0.06293706,-0.45652174,-0.02290076,-0.48888889,-0.24651163
Music,0.12328767,0.21760391,-0.11888112,0.23261391,-0.08108108,-0.24513619,-0.19402985,0.00000000,0.06432749,-0.41592920,0.04477612,-0.50943396,0.09859155,-0.58415842,-0.17647059
Sports,0.12272727,0.20576132,-0.21003135,0.20739220,-0.11560694,-0.11560694,-0.14880952,-0.02933333,0.00000000,-0.40875912,0.10854503,-0.47892720,0.04926108,-0.55020080,-0.22151899
Film & Animation,0.36619718,0.46745562,0.19642857,0.47674419,0.04255319,0.02173913,0.07216495,0.18918919,0.28571429,0.00000000,0.17431193,-0.07142857,0.26829268,-0.42857143,0.13461538
Gaming,0.12605042,0.12050740,-0.26060606,0.17131474,-0.09186352,-0.17183099,-0.15555556,-0.08616188,0.07142857,-0.52941176,0.00000000,-0.44444444,0.07760532,-0.52380952,-0.24179104
Travel & Events,0.48760331,0.51937984,0.06060606,0.51937984,0.26190476,0.18421053,0.23456790,0.25301205,0.37373737,0.11428571,0.44144144,0.00000000,0.36082474,-0.29166667,0.20512821
Autos & Vehicles,0.04184100,0.08764940,-0.30484330,0.15185185,-0.14500000,-0.29378531,-0.28291317,-0.08018868,-0.03619910,-0.49185668,0.02966102,-0.55254237,0.00000000,-0.62989324,-0.19582245
Pets & Animals,0.34782609,0.31034483,0.15492958,0.52380952,0.17808219,0.21052632,0.21052632,0.16666667,0.30232558,-0.25000000,0.36842105,-0.27659574,0.26829268,0.00000000,0.10447761
