Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.32818533,0.32031250,0.00571429,0.33076923,0.02247191,0.02247191,0.06951872,0.15942029,0.26582278,-0.27941176,0.23008850,-0.37007874,0.27500000,-0.51304348,0.00000000
Education,0.00000000,0.23251418,-0.11845730,0.24535316,-0.05729167,-0.01754386,-0.09139785,0.01456311,0.07093822,-0.33993399,0.11353712,-0.38566553,0.08558559,-0.50370370,-0.08266667
Entertainment,0.14788732,0.00000000,-0.13348946,0.21300813,-0.12296984,-0.09502262,-0.04310345,-0.03862661,0.11517367,-0.36338028,0.09701493,-0.46223565,0.11029412,-0.59210526,-0.17761557
Nonprofits & Activism,0.16788321,0.23745819,0.00000000,0.22972973,-0.05555556,-0.04587156,-0.18134715,0.01298701,0.00869565,-0.21925134,0.07317073,-0.62857143,0.11969112,-0.54054054,-0.12871287
People & Blogs,0.16724739,0.21895425,-0.13539192,0.00000000,-0.00631579,-0.10648148,-0.03463203,0.02448980,0.14490161,-0.28150134,0.07722008,-0.40588235,0.16287215,-0.36962751,-0.16019417
Howto & Style,0.23129252,0.25165563,-0.05116279,0.35243553,0.00000000,-0.04147465,0.03004292,0.08502024,0.22068966,-0.30635838,0.22602740,-0.26256983,0.18411552,-0.46753247,-0.10784314
News & Politics,0.44117647,0.44927536,0.15555556,0.43494424,0.15555556,0.00000000,-0.01333333,0.22051282,0.26923077,-0.33333333,0.25853659,-0.29914530,0.31221719,-0.34513274,0.08982036
Comedy,0.19014085,0.31750742,-0.18556701,0.31952663,0.02127660,-0.21693122,0.00000000,-0.05022831,0.19298246,-0.41104294,0.09803922,-0.39393939,0.09803922,-0.52317881,-0.06976744
Music,0.09711286,0.13131313,-0.19031142,0.18676123,-0.12418301,-0.18213058,-0.24637681,0.00000000,-0.03614458,-0.40983607,0.05234160,-0.55656109,0.00578035,-0.51541850,-0.17808219
Sports,0.12230216,0.25000000,-0.22408027,0.27236581,-0.01666667,-0.16190476,-0.03682720,-0.06705539,0.00000000,-0.40769231,0.09852217,-0.42412451,0.06870229,-0.61233480,-0.09909910
Film & Animation,0.44927536,0.49668874,0.31531532,0.55813953,0.22448980,0.00000000,0.11627907,0.30909091,0.33913043,0.00000000,0.37704918,-0.07042254,0.31531532,-0.15151515,0.12643678
Gaming,0.07142857,0.14174757,-0.25212465,0.11600000,-0.10500000,-0.26285714,-0.22437673,-0.07281553,0.00450450,-0.44918033,0.00000000,-0.46357616,-0.05238095,-0.55087719,-0.22777778
Travel & Events,0.47540984,0.47107438,-0.10344828,0.51879699,0.34693878,0.12328767,0.21951220,0.20987654,0.39622642,0.01538462,0.43362832,0.00000000,0.40186916,-0.20754717,0.11111111
Autos & Vehicles,0.04782609,0.15930902,-0.20329670,0.20508167,-0.14360313,-0.20329670,-0.22005571,-0.11450382,-0.02097902,-0.50000000,-0.04784689,-0.48979592,0.00000000,-0.64661654,-0.17741935
Pets & Animals,0.35353535,0.31914894,0.03030303,0.54929577,0.12328767,0.07246377,0.05882353,0.26436782,0.15789474,-0.06666667,0.33333333,-0.20754717,0.18987342,0.00000000,-0.06666667
