Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.28571429,0.36329588,0.03954802,0.41580756,0.10994764,0.01734104,-0.15646259,0.22018349,0.24444444,-0.15646259,0.19811321,-0.29770992,0.25438596,-0.51785714,0.00000000
Education,0.00000000,0.20964750,-0.09793814,0.21978022,-0.05707196,-0.14824798,-0.08396947,-0.01428571,0.06167401,-0.38762215,0.06986900,-0.38762215,0.08189655,-0.51601423,-0.16393443
Entertainment,0.19852941,0.00000000,-0.10941476,0.29563813,0.03111111,-0.10941476,0.00228833,0.07036247,0.15503876,-0.33742331,0.15175097,-0.40192926,0.09730849,-0.46308725,-0.09000000
Nonprofits & Activism,0.22377622,0.22377622,0.00000000,0.26973684,-0.06220096,-0.12121212,-0.00909091,-0.08292683,0.14615385,-0.30588235,0.09756098,-0.51020408,0.02202643,-0.56338028,-0.09359606
People & Blogs,0.16637478,0.25508607,-0.10440835,0.00000000,-0.00847458,-0.13333333,-0.05777778,0.06483301,0.14234234,-0.37572254,0.12014787,-0.40828402,0.11688312,-0.48286604,-0.07207207
Howto & Style,0.24183007,0.33333333,-0.08411215,0.33714286,0.00000000,-0.06912442,-0.00869565,0.03734440,0.14705882,-0.26775956,0.14074074,-0.44099379,0.21088435,-0.50649351,-0.04504505
News & Politics,0.21538462,0.26353791,-0.07936508,0.28169014,-0.00492611,0.00000000,0.01449275,0.10132159,0.08108108,-0.35099338,0.15702479,-0.46762590,0.20000000,-0.53383459,-0.07368421
Comedy,0.22448980,0.31531532,-0.02242152,0.30061350,0.00000000,-0.04109589,0.00000000,0.02145923,0.06938776,-0.40740741,0.16483516,-0.46153846,0.07317073,-0.42500000,-0.29545455
Music,0.18285714,0.27411168,-0.20675105,0.30917874,-0.06716418,-0.06716418,-0.09160305,0.00000000,0.08917197,-0.25991189,0.11455108,-0.52941176,0.14114114,-0.53763441,-0.03623188
Sports,0.09545455,0.19919517,-0.14367816,0.22868217,-0.12112676,-0.24764890,-0.20606061,-0.07567568,0.00000000,-0.42652330,-0.00759494,-0.43682310,0.05238095,-0.52490421,-0.17404130
Film & Animation,0.48031496,0.53191489,0.28260870,0.53191489,0.34000000,0.19512195,0.18518519,0.43589744,0.41592920,0.00000000,0.51824818,0.00000000,0.38317757,-0.20000000,0.30526316
Gaming,0.07456140,0.16765286,-0.21965318,0.17898833,-0.15616438,-0.20227920,-0.14054054,-0.07928389,-0.03685504,-0.33968254,0.00000000,-0.51798561,0.07252747,-0.56877323,-0.24852071
Travel & Events,0.34285714,0.33812950,-0.12195122,0.36986301,-0.01098901,-0.10843373,-0.04545455,-0.02222222,0.25806452,-0.16455696,0.18584071,0.00000000,0.23966942,-0.43750000,0.00000000
Autos & Vehicles,0.07264957,0.09958506,-0.30330330,0.16216216,-0.09873418,-0.17297297,-0.24355301,-0.06633907,0.00913242,-0.49140893,0.05856833,-0.48630137,0.00000000,-0.56115108,-0.20555556
Pets & Animals,0.32038835,0.39130435,-0.06060606,0.40677966,0.04109589,-0.06060606,0.13580247,0.10256410,0.27835052,-0.22807018,0.24731183,-0.32075472,0.27083333,0.00000000,-0.12903226
