Id;Genre;Probabilities
ME92WaNDGVM;Gaming; {'20': 0.5425, '10': 0.0193, '28': 0.0193}
GgOE64kgjjo;Gaming; {'20': 0.2987}
7u1tVD7UEqw;Gaming; {'20': 0.3874}
iZT6JEOC3D8;Gaming; {'20': 0.2285}
Y99Wj-NStok;Gaming; {'20': 0.2039, '22': 0.0119, '10': 0.0039}
7rIJNT7dCmE;Gaming; {'20': 0.5555, '28': 0.0086, '1': 0.0012, '10': 0.0024}
SLgms78JVo0;Gaming; {'20': 0.209, '10': 0.0895}
JCRKUuhGC1A;Gaming; {'20': 0.2399}
v4HnZ4-_HzI;Gaming; {'20': 0.9999}
52bXJDoJeig;Gaming; {'22': 0.3, '20': 0.7}
4tnPH1AxSxw;Gaming; {'20': 0.9, '1': 0.1}
1cAlXqHAqXw;Science & Technology; {'27': 0.0399, '20': 0.0399, '17': 0.0465, '1': 0.0399, '24': 0.0465, '28': 0.0199, '22': 0.0199, '23': 0.0132}
UuzUKT2Shn8;Gaming; {'20': 0.5606, '22': 0.0022}
kDluReuJDOk;Gaming; {'20': 0.2299, '24': 0.0032}
KS0AwoEYHZU;Gaming; {'20': 0.9999}
yzqq8I3JFz4;Gaming; {'20': 0.9999}
0a4pxBpkJ8Q;Gaming; {'20': 0.9999}
mfLRBS3RYW0;Gaming; {'20': 0.9999}
i1AHCaokqhg;Gaming; {'20': 0.2397, '22': 0.0199, '1': 0.0066}
dNL8rdn00IU;Gaming; {'20': 0.2688, '1': 0.0298}
shNyq0TfHBs;Gaming; {'20': 0.9999}
Crlxv5EwkuE;Gaming; {'20': 0.9, '22': 0.1}
Ktr9dYUumAs;Gaming; {'20': 0.2987}
u0aRVjtjmB4;Gaming; {'20': 0.2663}
_XkKufyIiAY;Gaming; {'20': 0.1644, '27': 0.0243, '22': 0.0333}
OW_SyxTuszQ;Gaming; {'20': 0.9999}
AS0CdFEZ98s;Gaming; {'20': 0.9999}
i6oUU6GN5C8;Gaming; {'20': 0.9999}
u4ThAzHxpHo;Gaming; {'20': 0.9, '24': 0.1}
HfGkxTi9ZEY;Gaming; {'20': 0.9, '10': 0.1}
IqqTl8L55-U;Music; {'10': 0.1, '20': 0.7999, '22': 0.1}
g3KGH1urH7Y;Gaming; {'20': 0.9, '24': 0.1}
hlRKje-OCYA;Gaming; {'20': 0.9, '24': 0.1}
oudZMniib08;Gaming; {'20': 0.2159, '19': 0.0239}
lWaCqqgmn0U;Gaming; {'20': 0.9, '22': 0.1}
bENhRluxwuM;Gaming; {'20': 0.9, '22': 0.1}
HD5EUpsZNCA;Gaming; {'20': 0.3487, '24': 0.0387}
V1RO2DUAQ2U;Gaming; {'20': 0.536, '1': 0.0027, '10': 0.0444}
FM4YBoUmK6s;Film & Animation; {'1': 0.1, '10': 0.5, '22': 0.2, '20': 0.1, '25': 0.1}
Uaiu949aSGU;Gaming; {'20': 0.9999}
U7RzoIEoSMY;Gaming; {'20': 0.5721, '22': 0.0018}
pXSwCC4Vwxg;Gaming; {'24': 0.1, '20': 0.5, '28': 0.1, '10': 0.2, '22': 0.1}
Ojbpe2ZXxss;Gaming; {'20': 0.7, '22': 0.1, '19': 0.1, '1': 0.1}
whxwrEDJEuQ;Gaming; {'20': 0.9999}
wO61D9x6lNY;Science & Technology; {'23': 0.1, '27': 0.3, '28': 0.4, '26': 0.1, '10': 0.1}
YcppnDs2Rz8;Gaming; {'20': 0.9999}
3QtK0MB_PDE;Gaming; {'20': 0.3487, '22': 0.0193, '19': 0.0193}
vBdHFz9gTtM;Gaming; {'20': 0.7, '22': 0.3}
R_wscUcbynk;Gaming; {'20': 0.2299, '22': 0.0032}
mAh4IJysiLU;Gaming; {'20': 0.3874}
bt1DFNSNbRk;Gaming; {'20': 0.9999}
ywpmvj5o4hs;Gaming; {'20': 0.9, '23': 0.1}
D6cpa-TvKn8;Gaming; {'20': 0.2663}
R-0F5l5vUQA;Gaming; {'20': 0.2498}
6P0tY4uOz-g;Gaming; {'20': 0.9999}
Q7V0Xl5L6jc;Gaming; {'20': 0.9999}
WCU8v9VQ6Hc;Gaming; {'20': 0.9999}
Dxz-AzyI1tI;Gaming; {'20': 0.9999}
iOVyNobXTxw;Gaming; {'20': 0.2119, '22': 0.0279}
JWux0udX7X0;Gaming; {'20': 0.9999}
bzcdvNslKhc;Gaming; {'20': 0.3681, '22': 0.0193}
N3cX2EJG5lU;Gaming; {'20': 0.9999}
dmLSJrA0n9w;Gaming; {'1': 0.0696, '27': 0.0298, '20': 0.1194, '28': 0.0298, '17': 0.0497}
Nwq8OOuYmfI;Gaming; {'20': 0.9, '10': 0.1}
E6qRbk5Cscw;Gaming; {'20': 0.9999}
XuyPIGFstws;People & Blogs; {'20': 0.7999, '22': 0.1, '1': 0.1}
yEA5nz6oPbU;Gaming; {'20': 0.7999, '17': 0.1, '24': 0.1}
AFrQ1_2bbsI;Gaming; {'20': 0.5993, '23': 0.011}
4WoMl-fEPtc;Gaming; {'20': 0.2987}
V5HfJD4aKlA;Gaming; {'20': 0.9999}
JXnK66cL0gE;Gaming; {'20': 0.9999}
xlQ0psr7Th4;Gaming; {'20': 0.3293, '28': 0.0387, '27': 0.0193}
2_uRIyAgtpE;Gaming; {'20': 0.2987}
ACuk2TXoNhc;Gaming; {'20': 0.2987}
