Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.37728938,0.35361217,0.01734104,0.33070866,0.07103825,0.07608696,0.08602151,0.07103825,0.22727273,-0.37096774,0.22727273,-0.26865672,0.31451613,-0.51785714,0.00000000
Education,0.00000000,0.25746269,-0.11173184,0.20400000,-0.05013193,-0.06133333,-0.11797753,0.06132075,0.07656613,-0.30921053,0.10961969,-0.40636042,0.16736402,-0.46863469,-0.02842377
Entertainment,0.12520868,0.00000000,-0.20737327,0.19260401,-0.09166667,-0.24465558,-0.16703786,-0.00769231,0.06093190,-0.42005420,0.02238806,-0.48863636,0.02962963,-0.57357357,-0.19090909
Nonprofits & Activism,0.22307692,0.26007326,0.00000000,0.29861111,-0.07446809,-0.03061224,-0.06315789,0.04265403,0.20158103,-0.29487179,0.18548387,-0.32894737,0.18875502,-0.55384615,-0.06878307
People & Blogs,0.09057971,0.21316614,-0.14611872,0.00000000,-0.03933747,-0.15137615,-0.05020921,0.04015296,0.13148789,-0.32453826,0.12390925,-0.45086705,0.07037037,-0.44252874,-0.19523810
Howto & Style,0.23287671,0.32121212,-0.12562814,0.34883721,0.00000000,0.00444444,0.05882353,0.07053942,0.13178295,-0.34131737,0.28434505,-0.39130435,0.20284698,-0.44516129,-0.06666667
News & Politics,0.32830189,0.28225806,0.03260870,0.35036496,0.11881188,0.00000000,-0.00564972,0.13170732,0.24894515,-0.29927007,0.19819820,-0.36923077,0.23605150,-0.47107438,0.05319149
Comedy,0.17602996,0.25925926,-0.10552764,0.34718101,0.06779661,-0.11111111,0.00000000,0.02654867,0.15384615,-0.33333333,0.14728682,-0.38364780,0.13725490,-0.39240506,-0.04265403
Music,0.30813953,0.36870027,-0.03930131,0.39130435,0.04032258,-0.01276596,-0.01276596,0.00000000,0.18493151,-0.34463277,0.28742515,-0.19000000,0.21967213,-0.42514970,-0.09677419
Sports,0.08920188,0.20816327,-0.12138728,0.25527831,-0.14117647,-0.13450292,-0.12790698,-0.05722071,0.00000000,-0.40579710,-0.00518135,-0.52156863,0.06954436,-0.57085020,-0.17933131
Film & Animation,0.40939597,0.41721854,0.11111111,0.48837209,0.11111111,0.04347826,0.11111111,0.13725490,0.30158730,0.00000000,0.35766423,-0.20547945,0.33834586,-0.23943662,-0.06024096
Gaming,0.10467706,0.15368421,-0.15517241,0.23135755,0.00000000,-0.20359281,-0.15186246,0.03365385,-0.02290076,-0.36734694,0.00000000,-0.54022989,-0.01005025,-0.51698113,-0.19642857
Travel & Events,0.46086957,0.48760331,0.24390244,0.50793651,0.22500000,0.13888889,0.22500000,0.44642857,0.32608696,-0.03333333,0.31868132,0.00000000,0.42592593,-0.16981132,0.22500000
Autos & Vehicles,0.15767635,0.15592516,-0.15669516,0.17479675,-0.09139785,-0.17002882,-0.16666667,-0.04370180,0.04694836,-0.39041096,-0.01500000,-0.45000000,0.00000000,-0.63709677,-0.10928962
Pets & Animals,0.41176471,0.40594059,-0.01694915,0.52755906,0.17808219,0.03225806,0.23076923,0.23076923,0.27710843,-0.05263158,0.36170213,-0.15384615,0.20000000,0.00000000,-0.05263158
