Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.39837398,0.38842975,0.13953488,0.42857143,0.19125683,0.06918239,0.06918239,0.18232044,0.29523810,-0.25423729,0.32420091,-0.12977099,0.35087719,-0.25423729,0.00000000
Education,0.00000000,0.21653543,-0.04736842,0.23900574,0.02689487,-0.07567568,-0.06133333,-0.05291005,0.16561845,-0.34006734,0.10762332,-0.45255474,0.12527473,-0.49624060,-0.07277628
Entertainment,0.08041958,0.00000000,-0.17149220,0.18575851,-0.16114790,-0.20366133,-0.13118280,-0.00190476,0.03130755,-0.39153439,0.05903399,-0.46927374,0.05054152,-0.62848297,-0.22041763
Nonprofits & Activism,0.26573427,0.27835052,0.00000000,0.21348315,-0.03448276,-0.08247423,-0.04477612,0.03669725,0.07488987,-0.28048780,0.11764706,-0.42857143,0.14285714,-0.42857143,-0.03448276
People & Blogs,0.10580205,0.18759690,-0.23584906,0.00000000,-0.06720978,-0.16186253,-0.11489362,0.01318267,0.13101161,-0.37172775,0.06595365,-0.43561644,0.05924596,-0.49287749,-0.17225951
Howto & Style,0.27272727,0.22580645,-0.10091743,0.31232092,0.00000000,-0.01265823,-0.00840336,0.09090909,0.14893617,-0.31868132,0.05882353,-0.31868132,0.11764706,-0.48148148,-0.04803493
News & Politics,0.26199262,0.27007299,-0.05820106,0.30795848,0.07834101,0.00000000,-0.05820106,0.03846154,0.10714286,-0.30718954,0.14163090,-0.47058824,0.16666667,-0.36986301,-0.08108108
Comedy,0.18120805,0.24691358,-0.11926606,0.26060606,-0.01666667,-0.15639810,0.00000000,-0.05172414,0.06870229,-0.36312849,0.12544803,-0.45238095,0.06153846,-0.50617284,-0.17874396
Music,0.12225705,0.30348259,-0.10671937,0.31540342,0.01408451,-0.12903226,-0.12000000,0.00000000,0.15151515,-0.30841121,0.11671924,-0.32701422,0.15151515,-0.48148148,-0.13360324
Sports,0.25225225,0.25560538,-0.15277778,0.34516765,-0.01219512,-0.14482759,-0.08496732,0.06741573,0.00000000,-0.34412955,0.13315927,-0.39495798,0.14211886,-0.45614035,-0.09933775
Film & Animation,0.44117647,0.50326797,0.21649485,0.51898734,0.24000000,0.16483516,0.20000000,0.32142857,0.36134454,0.00000000,0.41984733,-0.13432836,0.36666667,-0.43396226,0.07317073
Gaming,0.05781585,0.14728682,-0.24645892,0.15221580,-0.23943662,-0.24645892,-0.16710875,-0.10831234,-0.00686499,-0.40575080,0.00000000,-0.51724138,0.00900901,-0.54385965,-0.20547945
Travel & Events,0.40186916,0.49606299,0.13513514,0.52592593,0.31914894,0.05882353,0.17948718,0.37864078,0.38461538,-0.04918033,0.37254902,0.00000000,0.31914894,-0.33333333,0.28089888
Autos & Vehicles,0.07563025,0.13894325,-0.22222222,0.14563107,-0.18279570,-0.22222222,-0.22905028,-0.07317073,0.00226757,-0.45695364,0.00900901,-0.56028369,0.00000000,-0.61172161,-0.17647059
Pets & Animals,0.47252747,0.42857143,0.27272727,0.57522124,0.27272727,0.31428571,0.25000000,0.34246575,0.44186047,-0.23076923,0.46067416,-0.20000000,0.37662338,0.00000000,0.29411765
