Genre,Average EI index
Science & Technology,0.1261000589806164
Education,-0.07444179045579179
Entertainment,-0.14461737384965684
Nonprofits & Activism,0.0006224168695289713
People & Blogs,-0.11961417317527216
Howto & Style,0.02798360856385403
News & Politics,0.1370277573006187
Comedy,0.03704449078255763
Music,-0.058650287571620184
Sports,-0.12140003546679252
Film & Animation,0.26712239136104443
Gaming,-0.16582053134873906
Travel & Events,0.20898183880257928
Autos & Vehicles,-0.1954291732756868
Pets & Animals,0.13734084793524287
