Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.34439834,0.36546185,0.09195402,0.44561404,0.10227273,0.07602339,0.12222222,0.16842105,0.26511628,-0.14492754,0.26168224,-0.23437500,0.22926829,-0.32773109,0.00000000
Education,0.00000000,0.22846442,-0.18731988,0.24954463,-0.04040404,-0.05102041,-0.09574468,-0.01228501,0.07207207,-0.39189189,0.12711864,-0.41095890,0.12711864,-0.53731343,-0.11956522
Entertainment,0.10437710,0.00000000,-0.21739130,0.15151515,-0.07692308,-0.16923077,-0.09240246,-0.07910751,0.02742230,-0.41114058,0.01663586,-0.49859155,0.03797468,-0.59759760,-0.22018349
Nonprofits & Activism,0.16049383,0.25274725,0.00000000,0.31543624,0.00970874,-0.10869565,-0.00990099,0.13191489,0.14285714,-0.27500000,0.12068966,-0.37837838,0.15000000,-0.46762590,-0.03553299
People & Blogs,0.12091503,0.14603175,-0.15698925,0.00000000,-0.07385230,-0.16198704,-0.18763797,-0.00749064,0.07241379,-0.41207349,0.02888087,-0.45799458,0.06759099,-0.51977401,-0.13263158
Howto & Style,0.26245847,0.34513274,-0.03255814,0.35276968,0.00000000,0.00448430,0.01333333,0.02202643,0.21830986,-0.43225806,0.19272727,-0.32934132,0.19565217,-0.35365854,-0.06730769
News & Politics,0.41444867,0.42105263,0.03144654,0.43173432,0.18518519,0.00000000,0.10982659,0.21827411,0.24878049,-0.19379845,0.26666667,-0.26229508,0.25242718,-0.29411765,0.08875740
Comedy,0.25000000,0.36842105,-0.00990099,0.28671329,0.05555556,-0.03030303,0.00000000,0.10132159,0.16049383,-0.22155689,0.19367589,-0.33333333,0.18072289,-0.47826087,-0.00492611
Music,0.15850144,0.21715818,-0.04659498,0.28953771,-0.11450382,-0.09774436,-0.07749077,0.00000000,0.09034268,-0.26406926,0.16571429,-0.41062802,0.11246201,-0.70760234,-0.13618677
Sports,0.09174312,0.17327766,-0.18562874,0.22200393,-0.06738544,-0.21472393,-0.16814159,-0.06166220,0.00000000,-0.37979094,0.03414634,-0.47761194,0.01980198,-0.50000000,-0.18562874
Film & Animation,0.42857143,0.51020408,0.23404255,0.51351351,0.10000000,0.18181818,0.28712871,0.40495868,0.42400000,0.00000000,0.46268657,-0.18032787,0.35135135,-0.22033898,0.24210526
Gaming,0.09465021,0.11111111,-0.25714286,0.12871287,-0.14583333,-0.24645892,-0.18598383,-0.03773585,-0.01851852,-0.38364780,0.00000000,-0.54929577,-0.00917431,-0.58273381,-0.23943662
Travel & Events,0.42148760,0.43548387,0.13580247,0.48148148,0.23076923,0.12500000,0.18604651,0.27083333,0.33333333,-0.16666667,0.29292929,0.00000000,0.33333333,-0.32075472,0.16666667
Autos & Vehicles,0.07042254,0.10810811,-0.25203252,0.14285714,-0.16666667,-0.28333333,-0.22222222,-0.11594203,-0.05720824,-0.50980392,-0.03355705,-0.53488372,0.00000000,-0.58762887,-0.29411765
Pets & Animals,0.30526316,0.34000000,0.05714286,0.44067797,0.23255814,0.12000000,0.04347826,-0.13793103,0.33333333,-0.17857143,0.27472527,-0.29411765,0.29032258,0.00000000,0.09589041
