Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.40772532,0.47126437,0.15853659,0.48314607,0.20231214,0.17365269,0.14285714,0.20689655,0.34905660,-0.16949153,0.28497409,-0.23214286,0.35813953,-0.20000000,0.00000000
Education,0.00000000,0.18343195,-0.08947368,0.26465364,-0.06426735,-0.16619718,-0.08947368,-0.00242131,0.14107884,-0.39864865,0.09010989,-0.44250871,0.09803922,-0.43750000,-0.11590296
Entertainment,0.11317254,0.00000000,-0.18316832,0.25429017,-0.07415730,-0.13539192,-0.04139434,0.06090373,0.11808118,-0.31318681,0.06822612,-0.46625767,0.03822938,-0.52229299,-0.10904872
Nonprofits & Activism,0.15333333,0.13013699,0.00000000,0.14478114,-0.08547009,-0.33684211,-0.07172996,-0.10917031,0.01930502,-0.53939394,-0.01195219,-0.42696629,0.07971014,-0.53939394,-0.14414414
People & Blogs,0.18864775,0.24651163,-0.17675545,0.00000000,-0.03404255,-0.08724832,-0.05882353,0.02994012,0.10661765,-0.35754190,0.11956522,-0.40869565,0.08301887,-0.46385542,-0.10204082
Howto & Style,0.18181818,0.24096386,-0.08154506,0.28611898,0.00000000,-0.15068493,-0.13513514,0.05970149,0.09677419,-0.25373134,0.10000000,-0.36956522,0.15151515,-0.44000000,-0.09565217
News & Politics,0.29824561,0.38931298,-0.11888112,0.43661972,0.07514451,0.00000000,0.10112360,0.17098446,0.31034483,-0.15942029,0.31330472,-0.29032258,0.31914894,-0.40350877,0.10112360
Comedy,0.18493151,0.29793510,-0.03930131,0.28955224,-0.10697674,-0.09677419,0.00000000,-0.04845815,-0.01709402,-0.44242424,0.14079422,-0.52564103,0.15602837,-0.53548387,-0.12796209
Music,0.19420290,0.32029340,-0.15352697,0.29974811,0.01067616,-0.10317460,-0.12550607,0.00000000,0.11464968,-0.29906542,0.14984709,-0.39000000,0.17751479,-0.52747253,-0.13934426
Sports,0.22494432,0.27044025,-0.13725490,0.26736842,-0.06422018,-0.06748466,-0.20415225,0.00286533,0.00000000,-0.35408560,0.09138381,-0.40890688,0.14914425,-0.48085106,-0.09779180
Film & Animation,0.31851852,0.46198830,-0.09523810,0.42857143,0.23966942,0.11538462,0.00000000,0.23966942,0.28682171,0.00000000,0.29770992,-0.12195122,0.25203252,-0.50819672,0.03157895
Gaming,0.03118503,0.08086785,-0.30532213,0.14022140,-0.20413437,-0.20725389,-0.19181586,-0.10688836,-0.05429864,-0.46540881,0.00000000,-0.55852843,-0.03555556,-0.61245675,-0.30532213
Travel & Events,0.37931034,0.41463415,0.17241379,0.47826087,0.23404255,0.10000000,0.01369863,0.25773196,0.33944954,0.00000000,0.29411765,0.00000000,0.33333333,-0.33333333,0.08860759
Autos & Vehicles,0.10043668,0.11206897,-0.16056338,0.16430020,-0.09283820,-0.14127424,-0.11653117,-0.01728395,0.06575964,-0.45583039,0.02600473,-0.48201439,0.00000000,-0.64143426,-0.17045455
Pets & Animals,0.51401869,0.48514851,0.18750000,0.54782609,0.30666667,0.13333333,0.16129032,0.24637681,0.40229885,-0.26829268,0.36585366,-0.18181818,0.26760563,0.00000000,0.27777778
