Source,Target,weight
5xs2BSGe8Wg,PUPpnigFLCQ,3
5xs2BSGe8Wg,12nw3fMyPKE,3
5xs2BSGe8Wg,BivGTLNElvk,6
5xs2BSGe8Wg,f3Xg8besZs8,3
5xs2BSGe8Wg,WUupTMljhyA,3
BivGTLNElvk,5InzccRssnE,3
BivGTLNElvk,xMiug2sZ4Io,3
BivGTLNElvk,79ExQWKb2vA,3
BivGTLNElvk,x-3e9ujHTEA,3
BivGTLNElvk,GLp9V0HEiwI,3
BivGTLNElvk,WUupTMljhyA,6
BivGTLNElvk,Bv9IqFwn71Y,6
BivGTLNElvk,r-U396SDXwg,3
BivGTLNElvk,Vmixv8Zp9ps,3
BivGTLNElvk,ayfcdomhg_U,3
x-3e9ujHTEA,FkhWK33SMwg,3
x-3e9ujHTEA,qZ5SqOw4s9A,3
x-3e9ujHTEA,5xs2BSGe8Wg,3
FkhWK33SMwg,CMuz9r-CUJc,3
FkhWK33SMwg,EHIKEHCXfjU,3
FkhWK33SMwg,DJZnT3BE_9g,3
FkhWK33SMwg,G3V3e-oYbqY,3
FkhWK33SMwg,JIiNvJxTFEU,3
FkhWK33SMwg,dPSxPASJP0k,6
FkhWK33SMwg,0prW_-H6QGo,3
FkhWK33SMwg,FgMfOJPeV9A,3
FkhWK33SMwg,Z_0iFBJPWoY,6
FkhWK33SMwg,TE32c0-HGvE,3
G3V3e-oYbqY,FkhWK33SMwg,15
G3V3e-oYbqY,V7f6MPmCrLM,3
G3V3e-oYbqY,WUupTMljhyA,3
G3V3e-oYbqY,EbBWwKWxWuU,9
G3V3e-oYbqY,-Zhq7Gi9snk,6
G3V3e-oYbqY,YwwP82d9CpE,3
G3V3e-oYbqY,5InzccRssnE,3
G3V3e-oYbqY,JowIQEYfqEE,6
G3V3e-oYbqY,79ExQWKb2vA,3
G3V3e-oYbqY,BA5lRV1k37M,3
G3V3e-oYbqY,C7W7CEAvAJE,3
G3V3e-oYbqY,oQv_h5JQJHY,3
G3V3e-oYbqY,bm10lJQFxMs,3
DJZnT3BE_9g,uPLoJ3KCNNk,12
DJZnT3BE_9g,NSLJ7aMFiNE,9
DJZnT3BE_9g,VRSrWfeVSG8,21
DJZnT3BE_9g,WdG9HIaAMxY,6
DJZnT3BE_9g,V49ZuOb_Hr0,3
DJZnT3BE_9g,ffmhcph_oPs,12
DJZnT3BE_9g,FgMfOJPeV9A,3
DJZnT3BE_9g,-SGBH88XDCU,12
DJZnT3BE_9g,YwwP82d9CpE,9
DJZnT3BE_9g,x458DceIF_U,3
DJZnT3BE_9g,0prW_-H6QGo,9
DJZnT3BE_9g,Jan2QRtEtkk,6
DJZnT3BE_9g,qTLESZvz3zI,3
DJZnT3BE_9g,rhEeiJyhFCM,3
DJZnT3BE_9g,ayfcdomhg_U,3
DJZnT3BE_9g,Y4YkNlpK7ps,6
DJZnT3BE_9g,_p-2Dq0GYK8,3
DJZnT3BE_9g,5InzccRssnE,6
DJZnT3BE_9g,WUupTMljhyA,3
DJZnT3BE_9g,Oq4xILmPZ9c,3
V7f6MPmCrLM,cZgcpL5ZpN8,3
V7f6MPmCrLM,sVanjSN0jd4,3
V7f6MPmCrLM,FgMfOJPeV9A,3
V7f6MPmCrLM,ybt4wQq5HN8,3
V7f6MPmCrLM,UFYDGKN7HuQ,3
V7f6MPmCrLM,3jILwhennws,3
sVanjSN0jd4,GLAwqEXx-aM,1
sVanjSN0jd4,A6jzembojzg,1
sVanjSN0jd4,J7R1TdbsUDQ,1
FgMfOJPeV9A,5InzccRssnE,21
FgMfOJPeV9A,Oq4xILmPZ9c,3
FgMfOJPeV9A,WUupTMljhyA,12
FgMfOJPeV9A,t0lU3zy7hXU,3
FgMfOJPeV9A,bm10lJQFxMs,6
FgMfOJPeV9A,ImGx2yDufIU,3
FgMfOJPeV9A,Bv9IqFwn71Y,9
FgMfOJPeV9A,ffmhcph_oPs,12
FgMfOJPeV9A,NOWnoJiKT-c,3
FgMfOJPeV9A,DJZnT3BE_9g,18
FgMfOJPeV9A,QFqaBuFtigQ,3
FgMfOJPeV9A,fwtzvjDdeLw,12
FgMfOJPeV9A,1SxrMz9GAaI,3
FgMfOJPeV9A,M4LRHJlijVU,3
FgMfOJPeV9A,NSLJ7aMFiNE,6
FgMfOJPeV9A,-SGBH88XDCU,6
FgMfOJPeV9A,GLp9V0HEiwI,3
FgMfOJPeV9A,vQzAxeC4-SA,3
FgMfOJPeV9A,JowIQEYfqEE,6
FgMfOJPeV9A,oh2Sj_QpZOA,3
FgMfOJPeV9A,G4ni3k8ZL8U,3
FgMfOJPeV9A,1ZCvjb6TqgI,3
WUupTMljhyA,bm10lJQFxMs,15
WUupTMljhyA,1ZCvjb6TqgI,12
WUupTMljhyA,ffmhcph_oPs,6
WUupTMljhyA,LhHtchAY4M4,6
WUupTMljhyA,-Zhq7Gi9snk,12
WUupTMljhyA,5InzccRssnE,12
WUupTMljhyA,PUPpnigFLCQ,6
WUupTMljhyA,cfPL48LXI0I,3
WUupTMljhyA,YwwP82d9CpE,3
WUupTMljhyA,V7f6MPmCrLM,3
WUupTMljhyA,iDxqbzqyG_8,3
WUupTMljhyA,Jan2QRtEtkk,3
WUupTMljhyA,FgMfOJPeV9A,12
WUupTMljhyA,DJZnT3BE_9g,3
WUupTMljhyA,GLp9V0HEiwI,6
WUupTMljhyA,FkhWK33SMwg,9
WUupTMljhyA,vpZiqGJLhW0,3
WUupTMljhyA,12nw3fMyPKE,3
WUupTMljhyA,UJBpX-Nk2kk,3
WUupTMljhyA,fwtzvjDdeLw,3
bm10lJQFxMs,1ZCvjb6TqgI,6
bm10lJQFxMs,JfiZNTKw28M,3
