Id;Genre;Probabilities
hhNKfaJ9rzI;Autos & Vehicles; {'2': 0.8999999999999999, '25': 0.1}
v3khqK08X8Q;Autos & Vehicles; {'2': 0.8999999999999999, '27': 0.1}
9komTDz8TdM;Autos & Vehicles; {'2': 0.9999999999999999}
bxsQQtEuC4g;Autos & Vehicles; {'2': 0.9666666666666667, '22': 0.03333333333333333}
1xspeC81n8w;Autos & Vehicles; {'2': 0.9999999999999999}
UBNAen0teZk;Autos & Vehicles; {'2': 0.95, '22': 0.05}
T7wZ0a8qtx8;Autos & Vehicles; {'2': 0.9999999999999999}
Ap1AH-9UNjU;Autos & Vehicles; {'2': 0.8999999999999999, '28': 0.05, '22': 0.05}
Ne_6k5bclMg;Autos & Vehicles; {'22': 0.2, '2': 0.7999999999999999}
vJk-b6KQBSg;People & Blogs; {'2': 0.7, '22': 0.30000000000000004}
gJwS7J6iWXg;Autos & Vehicles; {'2': 0.9999999999999999}
6fO-tgpXOmc;Autos & Vehicles; {'2': 0.8999999999999999, '28': 0.1}
1_UqM0QrzPI;Autos & Vehicles; {'2': 0.7999999999999999, '22': 0.2}
pPaNy7d88TU;Autos & Vehicles; {'2': 0.8999999999999999, '22': 0.1}
PRSoRkM8GcM;Autos & Vehicles; {'2': 0.7, '26': 0.2, '1': 0.1}
6N79rkaKar0;Autos & Vehicles; {'2': 0.7999999999999999, '22': 0.1, '28': 0.1}
utDVUNUC474;Education; {'27': 0.8999999999999999, '28': 0.1}
XWA042RwtMw;Autos & Vehicles; {'2': 0.9999999999999999}
x9DNONJGHMI;Autos & Vehicles; {'2': 0.95, '26': 0.05}
nLHXmaJ4lSs;Autos & Vehicles; {'2': 0.9999999999999999}
Z-N2UghSdWw;Autos & Vehicles; {'2': 0.9999999999999999}
WA43GEXTovg;News & Politics; {'29': 0.05, '2': 0.8499999999999999, '22': 0.1}
Sw2S17jeBG4;Autos & Vehicles; {'2': 0.9999999999999999}
qPRlD_Pcku8;Autos & Vehicles; {'2': 0.9999999999999999}
oiLoun9wF-I;Autos & Vehicles; {'2': 0.7999999999999999, '28': 0.1, '24': 0.1}
vKRChTCXf64;Autos & Vehicles; {'2': 0.7999999999999999, '20': 0.1, '28': 0.1}
