Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.40074906,0.36758893,0.01234568,0.45945946,0.08571429,0.08571429,0.06432749,0.09090909,0.20398010,-0.25984252,0.23809524,-0.19402985,0.28888889,-0.28000000,0.00000000
Education,0.00000000,0.16853933,-0.18400000,0.17777778,-0.08823529,-0.12405063,-0.09629630,-0.04470588,0.01333333,-0.37037037,0.03687636,-0.44625407,0.07306889,-0.51535836,-0.08557457
Entertainment,0.12028725,0.00000000,-0.13689095,0.24846626,-0.07221007,-0.16945107,-0.05376344,-0.02083333,0.05587669,-0.47147147,0.08752328,-0.47590361,0.11711712,-0.52173913,-0.17224880
Nonprofits & Activism,0.15037594,0.24414716,0.00000000,0.27564103,0.00000000,-0.13567839,-0.10784314,-0.03669725,0.09960159,-0.47712418,0.04641350,-0.36144578,0.11718750,-0.56944444,-0.15897436
People & Blogs,0.14801444,0.26594090,-0.08505747,0.00000000,0.00000000,-0.07517084,-0.01505376,0.05788423,0.12104283,-0.32957746,0.12592593,-0.48427673,0.09404990,-0.47500000,-0.04424779
Howto & Style,0.26101695,0.32087227,0.01801802,0.36811594,0.00000000,-0.05314010,-0.00925926,0.16475096,0.21299639,-0.23163842,0.20437956,-0.37106918,0.21299639,-0.52447552,-0.06862745
News & Politics,0.35686275,0.35937500,0.02380952,0.42456140,0.08888889,0.00000000,0.07865169,0.19211823,0.25791855,-0.26153846,0.24423963,-0.36666667,0.30508475,-0.45132743,0.07344633
Comedy,0.26206897,0.34556575,-0.08080808,0.36309524,0.00000000,-0.05418719,0.00000000,-0.02392344,0.20446097,-0.38961039,0.14741036,-0.49650350,0.14056225,-0.43624161,-0.08080808
Music,0.13091922,0.20204604,-0.19540230,0.25890736,-0.01298701,-0.12635379,-0.20930233,0.00000000,0.08235294,-0.30543933,0.00319489,-0.43119266,0.11864407,-0.52941176,-0.23809524
Sports,0.06791569,0.15856237,-0.18100890,0.20400000,-0.08446866,-0.17751479,-0.10249307,-0.03916449,0.00000000,-0.30491803,0.04326923,-0.50188679,-0.02313625,-0.50188679,-0.24375000
Film & Animation,0.39726027,0.33333333,-0.04761905,0.46012270,0.21428571,0.04347826,0.03296703,0.30708661,0.41333333,0.00000000,0.31782946,-0.14285714,0.28455285,-0.27536232,0.03296703
Gaming,0.01057082,0.11026616,-0.30726257,0.13011152,-0.17293233,-0.26829268,-0.23809524,-0.19693095,-0.03769401,-0.46708464,0.00000000,-0.48571429,-0.01739130,-0.57046980,-0.28571429
Travel & Events,0.28787879,0.29850746,0.06000000,0.27131783,0.03092784,-0.10588235,-0.13253012,0.13761468,0.16814159,-0.17500000,0.26562500,0.00000000,0.14545455,-0.49206349,0.06930693
Autos & Vehicles,0.09594883,0.18773946,-0.19436620,0.14688129,-0.11578947,-0.15846995,-0.19774011,-0.03414634,-0.05472637,-0.45704467,0.03196347,-0.54181818,0.00000000,-0.59398496,-0.18767507
Pets & Animals,0.47916667,0.50980392,0.10714286,0.54128440,0.15254237,0.10714286,0.25373134,0.31506849,0.45054945,0.00000000,0.43820225,-0.21951220,0.36708861,0.00000000,0.28571429
