Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.31225296,0.40206186,-0.09433962,0.39160839,0.10309278,-0.06097561,0.05945946,0.11224490,0.17142857,-0.21678322,0.19069767,-0.37007874,0.24017467,-0.34883721,0.00000000
Education,0.00000000,0.18478261,-0.16279070,0.15887850,-0.11111111,-0.08958838,-0.20967742,-0.08695652,0.10179641,-0.39318885,0.04862579,-0.52027027,0.07216495,-0.53061224,-0.15089514
Entertainment,0.17204301,0.00000000,-0.15211970,0.29893778,-0.05000000,-0.15500000,-0.11864407,0.00858369,0.12500000,-0.33141210,0.05714286,-0.43478261,0.12500000,-0.43478261,-0.06206897
Nonprofits & Activism,0.15714286,0.18055556,0.00000000,0.21594684,-0.03508772,-0.13461538,-0.06787330,0.00840336,0.03278689,-0.27567568,0.04838710,-0.40476190,0.00421941,-0.56291391,-0.24210526
People & Blogs,0.13761468,0.29110106,-0.12440191,0.00000000,-0.07305936,-0.10588235,-0.07551487,0.04276986,0.15467626,-0.38235294,0.17832168,-0.40718563,0.16071429,-0.43730887,-0.08294931
Howto & Style,0.23287671,0.30218069,-0.00900901,0.28888889,0.00000000,-0.01818182,0.05084746,0.17647059,0.14828897,-0.31764706,0.23287671,-0.32544379,0.16104869,-0.43589744,-0.02283105
News & Politics,0.35740072,0.31007752,0.00558659,0.36200717,0.09644670,0.00000000,-0.02890173,0.19819820,0.22270742,-0.28057554,0.17592593,-0.40157480,0.25523013,-0.47107438,-0.07228916
Comedy,0.07692308,0.18181818,-0.10043668,0.23170732,-0.00800000,-0.20000000,0.00000000,-0.04564315,0.02325581,-0.32631579,0.08695652,-0.36216216,0.11578947,-0.56521739,-0.12500000
Music,0.12166172,0.22715405,-0.10447761,0.26732673,0.03896104,-0.05338078,-0.12547529,0.00000000,0.05732484,-0.38317757,0.10303030,-0.37674419,0.13196481,-0.60869565,-0.15175097
Sports,0.13814433,0.17391304,-0.24776119,0.21132075,-0.16111111,-0.19770774,-0.22580645,-0.11466667,0.00000000,-0.49820789,0.02336449,-0.49820789,0.00000000,-0.67871486,-0.25903614
Film & Animation,0.33333333,0.40606061,0.15517241,0.36363636,0.08411215,0.01010101,0.13274336,0.14782609,0.17647059,0.00000000,0.26315789,-0.34246575,0.28467153,-0.55555556,0.06666667
Gaming,0.02904564,0.05070994,-0.28571429,0.18038529,-0.13043478,-0.29639889,-0.21875000,-0.12500000,-0.03311258,-0.47169811,0.00000000,-0.60273973,-0.08837209,-0.56521739,-0.29281768
Travel & Events,0.25663717,0.36842105,0.08695652,0.40425532,0.15151515,-0.05000000,0.16831683,0.22935780,0.25000000,-0.27272727,0.16000000,0.00000000,0.23636364,-0.27272727,-0.02439024
Autos & Vehicles,0.11349036,0.17857143,-0.26993865,0.22180451,-0.14364641,-0.15966387,-0.13114754,-0.03500000,0.00480769,-0.40338983,-0.02729529,-0.50545455,0.00000000,-0.53333333,-0.18624642
Pets & Animals,0.40816327,0.51666667,0.06451613,0.52066116,0.20547945,0.04918033,0.09375000,0.10769231,0.15942029,-0.34883721,0.38297872,-0.09433962,0.36956522,0.00000000,0.18309859
