Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.31578947,0.34057971,0.01086957,0.31060606,0.07614213,-0.05202312,0.01621622,0.11219512,0.18750000,-0.35820896,0.21212121,-0.34814815,0.20869565,-0.45600000,0.00000000
Education,0.00000000,0.20430108,-0.11557789,0.21554770,-0.15324675,-0.18085106,-0.12977099,-0.06730769,0.03687636,-0.45098039,0.06526316,-0.46534653,0.08074534,-0.54166667,-0.11838791
Entertainment,0.09803922,0.00000000,-0.20524017,0.14683153,-0.12883436,-0.24604966,-0.14522822,-0.10621242,-0.02222222,-0.39042821,-0.02033272,-0.53333333,0.01604278,-0.53760446,-0.19739696
Nonprofits & Activism,0.18120805,0.19736842,0.00000000,0.16723549,-0.20792079,-0.09909910,-0.15639810,-0.04721030,0.04687500,-0.39428571,0.02008032,-0.48780488,0.04313725,-0.54430380,-0.13488372
People & Blogs,0.14666667,0.18341308,-0.19906323,0.00000000,-0.02605210,-0.10822511,-0.06889353,0.02290076,0.10956522,-0.39130435,0.10645724,-0.42618384,0.04119850,-0.52380952,-0.19347319
Howto & Style,0.18978102,0.31481481,-0.16230366,0.37288136,0.00000000,0.02631579,0.01769912,0.05531915,0.22377622,-0.30588235,0.25000000,-0.26857143,0.20714286,-0.52054795,-0.02304147
News & Politics,0.31063830,0.34677419,0.10497238,0.43554007,0.18181818,0.00000000,0.13829787,0.21359223,0.22115385,-0.17391304,0.26363636,-0.30645161,0.23584906,-0.37288136,0.00613497
Comedy,0.22142857,0.30793651,-0.10101010,0.34337349,0.02678571,-0.00925926,0.00000000,0.08016878,0.15830116,-0.28994083,0.05217391,-0.37974684,0.12096774,-0.50344828,-0.07389163
Music,0.12463768,0.19251337,-0.15267176,0.27923628,-0.09818182,-0.09420290,-0.08243728,0.00000000,0.10914454,-0.42452830,0.11176471,-0.53299492,0.14204545,-0.51000000,-0.13962264
Sports,0.12206573,0.17073171,-0.16510903,0.26086957,-0.03314917,-0.19108280,-0.10979228,0.00266667,0.00000000,-0.35507246,0.08333333,-0.44961240,0.09002433,-0.57805907,-0.16875000
Film & Animation,0.36585366,0.51250000,0.15217391,0.48344371,0.20408163,0.18750000,0.21212121,0.22000000,0.39062500,0.00000000,0.43478261,-0.05405405,0.36585366,-0.25806452,0.04878049
Gaming,0.10722101,0.13006397,-0.23262840,0.21689060,-0.04884319,-0.18950437,-0.25538462,-0.03816794,0.04000000,-0.34653465,0.00000000,-0.40689655,0.03317536,-0.52808989,-0.18604651
Travel & Events,0.43362832,0.44827586,0.13513514,0.52592593,0.33333333,0.14666667,0.20987654,0.17948718,0.37864078,0.04477612,0.45762712,0.00000000,0.39622642,-0.39130435,0.15789474
Autos & Vehicles,0.08977035,0.13320080,-0.24216524,0.12096774,-0.12661499,-0.24928367,-0.22128852,-0.04057279,0.01357466,-0.44370861,0.00000000,-0.49315068,0.00000000,-0.53521127,-0.22128852
Pets & Animals,0.33333333,0.43103448,0.04347826,0.41592920,0.02941176,0.05714286,0.04347826,0.19512195,0.20481928,-0.17857143,0.31250000,-0.40425532,0.33333333,0.00000000,0.01492537
