Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.38113208,0.35177866,0.07344633,0.41428571,0.09890110,-0.03144654,0.09392265,0.14136126,0.23720930,-0.27131783,0.26457399,-0.27131783,0.27111111,-0.46428571,0.00000000
Education,0.00000000,0.17977528,-0.11734694,0.19926874,-0.01624130,-0.07616708,-0.09774436,-0.10327456,0.02232143,-0.41290323,-0.01388889,-0.46979866,0.09876543,-0.53146853,-0.08955224
Entertainment,0.07142857,0.00000000,-0.30000000,0.16894977,-0.09638554,-0.20529801,-0.21333333,-0.06019417,0.04210526,-0.40721649,0.01444043,-0.49589041,0.04545455,-0.61061947,-0.22972973
Nonprofits & Activism,0.20979021,0.13076923,0.00000000,0.25165563,-0.05607477,-0.17708333,-0.06603774,0.03829787,0.13740458,-0.49668874,0.13409962,-0.42138365,0.09600000,-0.67407407,-0.08653846
People & Blogs,0.11945392,0.19626168,-0.15436242,0.00000000,-0.05306122,-0.12663755,-0.11447084,-0.02994012,0.08833922,-0.37234043,0.06010929,-0.50437318,0.09947644,-0.40983607,-0.13157895
Howto & Style,0.25443787,0.28205128,-0.11013216,0.29608939,0.00000000,-0.16129032,-0.05439331,0.01562500,0.11267606,-0.37704918,0.07692308,-0.44827586,0.12802768,-0.50898204,-0.11504425
News & Politics,0.28327645,0.26315789,-0.14130435,0.31147541,-0.07142857,0.00000000,-0.12903226,0.11016949,0.02325581,-0.28834356,0.17647059,-0.45833333,0.11764706,-0.57894737,-0.15384615
Comedy,0.25874126,0.25088339,-0.03414634,0.31832797,0.03196347,-0.13368984,0.00000000,0.08620690,0.14516129,-0.27710843,0.21189591,-0.26946108,0.14859438,-0.40397351,-0.03414634
Music,0.07228916,0.22222222,-0.11594203,0.22418136,-0.08450704,-0.08070175,-0.10000000,0.00000000,0.09677419,-0.34497817,0.07507508,-0.44600939,0.10465116,-0.55555556,-0.17110266
Sports,0.06759907,0.19517103,-0.14613181,0.21259843,-0.11731844,-0.29032258,-0.16959064,-0.03359173,0.00000000,-0.35593220,0.05437352,-0.48148148,0.00990099,-0.58102767,-0.20120120
Film & Animation,0.30000000,0.40243902,-0.12643678,0.41317365,0.07547170,0.08411215,0.10091743,0.20967742,0.31944444,0.00000000,0.24031008,-0.34246575,0.24031008,-0.38028169,-0.02083333
Gaming,-0.01843318,0.11952191,-0.19783198,0.13671875,-0.20108696,-0.19137466,-0.15104167,-0.10500000,0.00450450,-0.46843854,0.00000000,-0.47333333,0.01118568,-0.53472222,-0.22099448
Travel & Events,0.30578512,0.37313433,0.04545455,0.33858268,0.06666667,-0.03703704,0.18446602,0.16831683,0.25000000,-0.27272727,0.30578512,0.00000000,0.23636364,-0.37704918,0.05617978
Autos & Vehicles,0.13617021,0.19123506,-0.19411765,0.21621622,-0.10928962,-0.20833333,-0.17341040,-0.03307888,0.00245700,-0.43462898,0.05361305,-0.49815498,0.00000000,-0.52059925,-0.17341040
Pets & Animals,0.36734694,0.36082474,-0.16981132,0.55395683,0.13888889,-0.05084746,0.18421053,0.17333333,0.26190476,-0.16981132,0.36734694,-0.24000000,0.34736842,0.00000000,-0.01639344
