Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.42857143,0.41935484,0.14285714,0.48387097,0.21739130,0.11656442,0.19101124,0.14285714,0.28358209,-0.13385827,0.33640553,-0.25217391,0.31100478,-0.56521739,0.00000000
Education,0.00000000,0.20508167,-0.14360313,0.22477876,-0.09500000,-0.18699187,-0.11167513,-0.02816901,0.00904977,-0.42207792,0.07006369,-0.44078947,0.07006369,-0.53146853,-0.09774436
Entertainment,0.15881326,0.00000000,-0.14761905,0.20723684,-0.02553191,-0.10550459,-0.06167401,-0.00836820,0.05675147,-0.33518006,0.08712121,-0.44311377,0.10074627,-0.59075908,-0.15587530
Nonprofits & Activism,0.15087719,0.19333333,0.00000000,0.18243243,-0.05676856,-0.05217391,-0.08035714,-0.12558140,-0.03862661,-0.32240437,0.00411523,-0.49382716,0.04724409,-0.59210526,-0.11520737
People & Blogs,0.13256956,0.16139241,-0.20454545,0.00000000,-0.09958506,-0.17256637,-0.15468410,-0.00952381,0.10016978,-0.31188119,0.08620690,-0.44021739,0.00934579,-0.50997151,-0.12288136
Howto & Style,0.19078947,0.30113636,-0.06493506,0.27647059,0.00000000,-0.02500000,-0.15492958,0.09225092,0.09225092,-0.30851064,0.08550186,-0.32972973,0.12765957,-0.49090909,-0.04680851
News & Politics,0.21951220,0.34020619,0.06341463,0.32155477,0.09859155,0.00000000,-0.10344828,0.06341463,0.15789474,-0.33333333,0.18297872,-0.51181102,0.17596567,-0.42222222,-0.02673797
Comedy,0.18644068,0.27927928,-0.07623318,0.23566879,-0.14285714,-0.21212121,0.00000000,-0.00840336,0.08745247,-0.43712575,0.10112360,-0.42011834,0.09433962,-0.34831461,-0.06194690
Music,0.16619718,0.23116883,-0.22314050,0.27450980,0.00000000,-0.15175097,-0.11278195,0.00000000,0.09202454,-0.28695652,0.09480122,-0.38317757,0.12941176,-0.41626794,-0.21311475
Sports,-0.01327434,0.08216433,-0.34310850,0.17179024,-0.21485411,-0.26869806,-0.23118280,-0.12530713,0.00000000,-0.53177258,0.01505376,-0.53177258,-0.05529954,-0.58477509,-0.27932961
Film & Animation,0.36923077,0.49068323,0.20388350,0.54444444,0.22641509,0.07865169,0.06818182,0.33333333,0.26126126,0.00000000,0.28070175,-0.24242424,0.32231405,-0.32258065,0.14583333
Gaming,0.05660377,0.12109375,-0.29682997,0.16666667,-0.21293801,-0.23626374,-0.20967742,-0.11386139,0.02386117,-0.51006711,0.00000000,-0.54639175,-0.00446429,-0.63043478,-0.21621622
Travel & Events,0.38211382,0.41984733,0.03797468,0.46099291,0.24000000,-0.10144928,0.12643678,0.26923077,0.29629630,-0.20634921,0.26923077,0.00000000,0.28301887,-0.26666667,0.06172840
Autos & Vehicles,0.01612903,0.09461967,-0.29442971,0.05058366,-0.21091811,-0.28083990,-0.25449871,-0.11926606,-0.08685969,-0.50617284,-0.04496788,-0.56410256,0.00000000,-0.63758389,-0.28083990
Pets & Animals,0.35353535,0.31914894,-0.01587302,0.45762712,0.13513514,0.09859155,0.28888889,0.31182796,0.30434783,-0.20754717,0.22891566,-0.18518519,0.25581395,0.00000000,-0.23076923
