Id;Genre;Probabilities
9C_HReR_McQ;Film & Animation; {'22': 0.12, '1': 0.6599999999999999, '27': 0.14, '10': 0.13999999999999999, '24': 0.08, '28': 0.02, '23': 0.04}
xuCn8ux2gbs;People & Blogs; {'22': 0.3, '27': 0.22000000000000003, '24': 0.22000000000000003, '1': 0.15000000000000002, '28': 0.04, '10': 0.09, '20': 0.04, '23': 0.04}
c-2Tjm2M2cg;Entertainment; {'24': 0.8142857142857143, '1': 0.2357142857142858, '20': 0.09285714285714286}
DkdokuYtsZ8;Entertainment; {'24': 0.9333333333333332, '1': 0.19999999999999998, '20': 0.13333333333333333, '22': 0.03333333333333333, '23': 0.03333333333333333}
FSmcGuPQi0A;Entertainment; {'24': 1.0999999999999999, '1': 0.27999999999999997, '28': 0.02}
YzfUj-m2I6I;Film & Animation; {'27': 0.35000000000000003, '24': 0.15000000000000002, '1': 0.30000000000000004, '22': 0.1, '17': 0.05, '20': 0.05}
cYu7Y52iiYI;Film & Animation; {'27': 0.2, '1': 0.5, '20': 0.1, '24': 0.1, '17': 0.1}
WROjphkh3NA;Education; {'1': 0.2, '27': 0.6, '24': 0.2}
R4544ZUr_gA;Education; {'27': 0.30000000000000004, '22': 0.1, '24': 0.2, '1': 0.4}
vUYQceTNdZQ;Film & Animation; {'24': 0.4, '1': 0.5, '20': 0.1}
wRjHL8kbkZk;Film & Animation; {'1': 0.35000000000000003, '22': 0.1, '24': 0.35000000000000003, '10': 0.2}
TonZ03yz9rI;Entertainment; {'24': 0.8999999999999999, '27': 0.1}
YPq_pD7Nvow;Entertainment; {'1': 0.25, '24': 0.6499999999999999, '20': 0.1}
XITR7Nq0EAg;Entertainment; {'24': 0.7999999999999999, '20': 0.1, '27': 0.1}
6JdXf9jNCLI;Entertainment; {'24': 0.8666666666666666, '1': 0.10000000000000002, '20': 0.03333333333333333}
BDJjfcRxfZI;Entertainment; {'24': 0.825, '1': 0.175}
Z7fBLEGKI1o;Entertainment; {'24': 0.82, '1': 0.08, '23': 0.08, '22': 0.02}
dLa7xe5GTWw;Film & Animation; {'24': 0.4, '1': 0.6}
ua-ANnAVLjA;Entertainment; {'1': 0.4, '24': 0.4, '20': 0.1, '22': 0.1}
tcYs6SpbGsc;Entertainment; {'24': 1.125, '20': 0.07500000000000001, '10': 0.05}
9HksRmJGWcY;Entertainment; {'24': 0.9999999999999999}
OaO3M-zZR8E;Music; {'10': 0.9999999999999999}
EXjK50kEgvo;Music; {'10': 0.7999999999999999, '1': 0.1, '27': 0.1}
4bZ19hnr8vc;Music; {'10': 0.5, '27': 0.2, '1': 0.2, '22': 0.1}
btxZGzWlsMw;Music; {'10': 0.8999999999999999, '22': 0.1}
GNgsgRBLRGI;Entertainment; {'24': 0.8999999999999999, '10': 0.1}
5r7Lmq5m-HE;Entertainment; {'24': 1.0499999999999998, '27': 0.08333333333333333, '20': 0.016666666666666666, '28': 0.016666666666666666}
neCFEjf09I4;Entertainment; {'24': 0.9999999999999999}
jLmFbP4-l2E;Entertainment; {'24': 0.8666666666666666, '20': 0.13333333333333333}
gyK32l5gQUo;Entertainment; {'24': 0.725, '1': 0.22500000000000003, '20': 0.05}
SFHgE8kuPTs;Entertainment; {'24': 0.8666666666666666, '20': 0.05000000000000001, '1': 0.08333333333333333}
Q7YCTJxfcA4;Music; {'10': 0.7999999999999999, '24': 0.1, '1': 0.1}
1ikqU6G6Xgs;Music; {'10': 0.7999999999999999, '23': 0.1, '1': 0.1}
Rzf_sTuDcX8;Music; {'10': 0.8999999999999999, '22': 0.1}
4UUJQH7GLms;Music; {'10': 0.75, '24': 0.1, '1': 0.15000000000000002}
54KyOW0naRE;Gaming; {'26': 0.11000000000000003, '20': 0.6549999999999999, '23': 0.10500000000000002, '1': 0.21000000000000005, '22': 0.005, '27': 0.005, '24': 0.01}
RKQGRPoDV_I;Gaming; {'20': 1.0666666666666667, '24': 0.044444444444444446}
23e4PhF9e30;Howto & Style; {'26': 0.6, '1': 0.23333333333333336, '20': 0.46666666666666673, '23': 0.16666666666666666, '28': 0.13333333333333333, '27': 0.03333333333333333, '24': 0.03333333333333333}
CSldSwP_mnc;Gaming; {'20': 1.4, '24': 0.028571428571428574}
8g25pr9jrnQ;Film & Animation; {'1': 0.8999999999999999, '20': 0.1}
NnUop3HDUsw;Entertainment; {'24': 0.9999999999999999}
qv4oZME549Y;Entertainment; {'24': 0.55, '20': 0.30000000000000004, '10': 0.1, '1': 0.05}
luU4X2mLgyw;Film & Animation; {'1': 0.6, '20': 0.2, '22': 0.1, '24': 0.1}
RD9XRfUFZdE;Film & Animation; {'1': 0.7999999999999999, '24': 0.1, '20': 0.1}
UWV-1v6jDjM;Film & Animation; {'24': 0.2, '1': 0.4, '10': 0.1, '20': 0.1, '22': 0.1, '15': 0.1}
z2Qw3LGHmWs;Gaming; {'1': 0.1, '20': 0.7999999999999999, '24': 0.1}
VyRbIg64oiE;Entertainment; {'24': 0.9999999999999999}
z8ZoZLOKxRo;Comedy; {'1': 0.4, '24': 0.4, '22': 0.2}
i3aK-EK5V2k;Music; {'10': 0.6, '24': 0.2, '20': 0.1, '1': 0.1}
8quWUSZCW5g;Film & Animation; {'1': 0.7, '24': 0.1, '22': 0.1, '23': 0.1}
qMgMr0JcYJ4;Film & Animation; {'1': 0.7999999999999999, '22': 0.2}
YHbtaWr6lj8;Film & Animation; {'1': 0.9999999999999999}
aPhrTOg1RUk;People & Blogs; {'22': 0.30000000000000004, '24': 0.2, '1': 0.1, '19': 0.1, '27': 0.2, '26': 0.1}
L_8-dWSLDWI;Music; {'10': 0.7999999999999999, '1': 0.1, '20': 0.1}
ozbKHKntpCc;Music; {'1': 0.1, '10': 0.6, '24': 0.2, '22': 0.1}
0528-TlRODI;Gaming; {'1': 0.30000000000000004, '25': 0.1, '20': 0.5, '24': 0.1}
LkoGBOs5ecM;Gaming; {'24': 0.30000000000000004, '22': 0.2, '27': 0.30000000000000004, '20': 0.1, '1': 0.1}
