Genre,Average EI index
Science & Technology,0.11178659201055464
Education,-0.12326459362948629
Entertainment,-0.14868366788774837
Nonprofits & Activism,-0.10279161073911698
People & Blogs,-0.1386061318193209
Howto & Style,-0.03461411435067225
News & Politics,0.041879146057180815
Comedy,0.07166919943118462
Music,-0.04557912327455849
Sports,-0.08979520748558686
Film & Animation,0.2386703937776665
Gaming,-0.1549077286552456
Travel & Events,0.041746889191285656
Autos & Vehicles,-0.149824435129957
Pets & Animals,0.17949656763213243
