Genre,Average EI index
Science & Technology,0.14346366003783198
Education,-0.10392224335491505
Entertainment,-0.16227699602815265
Nonprofits & Activism,-0.029632534012593525
People & Blogs,-0.10731673146570893
Howto & Style,0.01710682313109998
News & Politics,0.09283393759510246
Comedy,-0.0255057538135197
Music,0.003649683562811895
Sports,-0.10967228014809652
Film & Animation,0.12285784490083973
Gaming,-0.21833185163267524
Travel & Events,0.12194969060862368
Autos & Vehicles,-0.11874815126830203
Pets & Animals,0.18649793887593796
