Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.33620690,0.41666667,-0.04054054,0.43589744,0.21827411,0.13966480,0.19791667,0.23383085,0.25242718,-0.24193548,0.24878049,-0.31623932,0.26666667,-0.36283186,0.00000000
Education,0.00000000,0.17829457,-0.10994764,0.24150268,-0.10416667,-0.11873351,-0.12169312,0.03854875,0.07017544,-0.36334405,0.09787234,-0.51428571,0.10169492,-0.46206897,-0.15531335
Entertainment,0.13011152,0.00000000,-0.14425428,0.24758842,0.00000000,-0.12771084,-0.06849315,0.01886792,0.10857143,-0.32203390,0.09826590,-0.42682927,0.10516252,-0.51948052,-0.11163895
Nonprofits & Activism,0.20996441,0.22377622,0.00000000,0.23448276,0.01333333,-0.09900990,-0.14432990,0.05531915,0.12252964,-0.31360947,0.10483871,-0.50000000,0.08641975,-0.52054795,-0.21978022
People & Blogs,0.14900662,0.20310078,-0.17889908,0.00000000,-0.11739130,-0.12472648,-0.08898305,-0.00982318,0.10763889,-0.34203655,0.07052441,-0.45609065,0.07387387,-0.47701149,-0.13465784
Howto & Style,0.27407407,0.40963855,0.07547170,0.34883721,0.00000000,0.07547170,0.04854369,0.15879828,0.27675277,-0.23270440,0.24031008,-0.30666667,0.30985915,-0.40000000,0.10091743
News & Politics,0.32015810,0.35580524,0.02824859,0.39860140,0.14000000,0.00000000,-0.02994012,0.16097561,0.16097561,-0.27407407,0.23555556,-0.45762712,0.27118644,-0.37600000,0.08510638
Comedy,0.12542373,0.22522523,-0.21698113,0.25000000,-0.08860759,-0.22857143,0.00000000,-0.08860759,0.08510638,-0.43333333,0.08510638,-0.42541436,-0.03200000,-0.54491018,-0.05737705
Music,0.20844327,0.23664122,-0.09489051,0.25373134,-0.05263158,-0.11524164,-0.16279070,0.00000000,0.07692308,-0.40845070,0.06832298,-0.36986301,0.07407407,-0.61290323,-0.09489051
Sports,0.14285714,0.22784810,-0.12615385,0.27091633,-0.02808989,-0.21192053,-0.08928571,-0.02234637,0.00000000,-0.38113208,0.08728180,-0.44664032,0.08955224,-0.51867220,-0.17307692
Film & Animation,0.44525547,0.51898734,0.20833333,0.53658537,0.23232323,0.12643678,0.14606742,0.24752475,0.36666667,0.00000000,0.43283582,-0.22580645,0.37704918,-0.26666667,0.10588235
Gaming,0.09090909,0.14000000,-0.22159091,0.15851272,-0.14666667,-0.21468927,-0.16847826,-0.11111111,0.00692841,-0.38263666,0.00000000,-0.53571429,0.03803132,-0.55234657,-0.25364431
Travel & Events,0.15254237,0.30555556,-0.14942529,0.31506849,0.01960784,-0.21951220,0.01960784,0.15966387,0.16666667,-0.35135135,0.13043478,0.00000000,0.20000000,-0.31578947,-0.11111111
Autos & Vehicles,0.09704641,0.14910537,-0.23699422,0.16406250,-0.07000000,-0.17582418,-0.27761194,-0.10309278,0.01154734,-0.43624161,0.04035874,-0.48096886,0.00000000,-0.57933579,-0.23342939
Pets & Animals,0.56000000,0.54166667,0.22807018,0.61061947,0.31250000,0.27868852,0.26666667,0.24137931,0.45000000,0.00000000,0.47619048,0.08333333,0.44303797,0.00000000,0.24137931
