Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.34693878,0.29203540,0.09604520,0.47019868,0.12568306,0.13513514,0.06976744,0.21182266,0.20000000,-0.26984127,0.25233645,-0.34453782,0.30434783,-0.39130435,0.00000000
Education,0.00000000,0.17735849,-0.13838120,0.23642732,-0.12371134,-0.17837838,-0.17837838,0.06034483,0.03752759,-0.34567901,0.06837607,-0.42019544,0.06638116,-0.56272401,-0.13838120
Entertainment,0.11229947,0.00000000,-0.19424460,0.21698113,-0.04842105,-0.20000000,-0.09210526,-0.04842105,0.12169312,-0.32446809,0.03488372,-0.44767442,0.13240418,-0.56603774,-0.26075949
Nonprofits & Activism,0.23595506,0.24444444,0.00000000,0.29411765,0.00487805,-0.02000000,-0.00492611,0.12820513,0.05990783,-0.43661972,0.13559322,-0.35099338,0.15000000,-0.44680851,-0.02512563
People & Blogs,0.22996516,0.27302632,-0.08333333,0.00000000,0.02857143,-0.08599509,-0.01376147,0.10526316,0.16917293,-0.36000000,0.15969582,-0.39873418,0.17073171,-0.40317460,0.00225734
Howto & Style,0.25461255,0.38226300,0.00980392,0.39701493,0.00000000,0.00980392,0.06912442,0.16872428,0.22900763,-0.23170732,0.29370629,-0.23926380,0.21400778,-0.39310345,0.00980392
News & Politics,0.17829457,0.22058824,-0.03921569,0.27397260,-0.01435407,0.00000000,-0.04433498,-0.05472637,0.07826087,-0.25443787,0.10548523,-0.49295775,0.16205534,-0.45205479,-0.00473934
Comedy,0.17374517,0.31847134,-0.02884615,0.33540373,0.04035874,-0.04901961,0.00000000,0.05309735,0.20446097,-0.21590909,0.09322034,-0.37179487,0.16078431,-0.49650350,-0.07537688
Music,0.27131783,0.23160763,-0.03296703,0.31884058,0.00353357,-0.19491525,-0.08461538,0.00000000,0.05050505,-0.29953917,0.12149533,-0.42424242,0.06312292,-0.43147208,-0.06818182
Sports,0.07551487,0.22307692,-0.27444795,0.21247563,-0.11294766,-0.23926380,-0.10989011,-0.12849162,0.00000000,-0.41754386,0.06046512,-0.51879699,0.05386417,-0.59055118,-0.25465839
Film & Animation,0.46206897,0.53012048,0.01265823,0.45454545,0.23529412,0.23529412,0.27777778,0.32173913,0.36065574,0.00000000,0.38582677,-0.14705882,0.28440367,-0.41818182,0.08235294
Gaming,0.08225108,0.11482255,-0.22543353,0.17988395,-0.06801008,-0.23615160,-0.24340176,-0.08163265,0.03636364,-0.41333333,0.00000000,-0.39016393,0.03636364,-0.58801498,-0.22543353
Travel & Events,0.50847458,0.53225806,0.25641026,0.53225806,0.36263736,0.10769231,0.25641026,0.32558140,0.37634409,0.00000000,0.52459016,0.00000000,0.40816327,-0.28888889,0.14705882
Autos & Vehicles,0.11160714,0.24045802,-0.18100890,0.22113503,-0.12112676,-0.15028902,-0.14697406,-0.10863510,0.06132075,-0.47955390,0.06791569,-0.48507463,0.00000000,-0.51908397,-0.14040115
Pets & Animals,0.32608696,0.38000000,0.11428571,0.50400000,0.17333333,0.12676056,0.07462687,0.28735632,0.25301205,-0.31914894,0.27906977,-0.31914894,0.34042553,0.00000000,0.06060606
