Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.32500000,0.34412955,0.07954545,0.40875912,0.22488038,-0.00621118,0.01818182,0.17346939,0.27027027,-0.24615385,0.17766497,-0.32786885,0.34939759,-0.33884298,0.00000000
Education,0.00000000,0.19774011,-0.07575758,0.25654450,-0.04411765,-0.14824798,-0.14516129,-0.02403846,0.02068966,-0.36977492,0.05960265,-0.43434343,0.10315789,-0.48432056,-0.14516129
Entertainment,0.10994764,0.00000000,-0.20283019,0.20684292,-0.08742004,-0.13082040,-0.11353712,-0.01593625,0.04315197,-0.35278515,0.03041825,-0.41666667,0.03409091,-0.53614458,-0.21140143
Nonprofits & Activism,0.27083333,0.23357664,0.00000000,0.25266904,-0.09947644,0.01408451,-0.08808290,0.05405405,0.13934426,-0.32911392,0.14979757,-0.45833333,0.06666667,-0.39072848,-0.05000000
People & Blogs,0.14285714,0.17933131,-0.21076233,0.00000000,-0.14649682,-0.13924051,-0.14164905,-0.04046243,0.06574394,-0.40259740,0.05759162,-0.47945205,0.05923345,-0.53846154,-0.16630670
Howto & Style,0.24203822,0.28528529,-0.16097561,0.25625000,0.00000000,-0.10185185,-0.01709402,0.11524164,0.15302491,-0.30769231,0.15000000,-0.45121951,0.18213058,-0.46913580,0.03643725
News & Politics,0.27935223,0.37543860,0.09644670,0.39249147,0.04301075,0.00000000,0.02197802,0.07291667,0.23275862,-0.28985507,0.19819820,-0.37984496,0.22943723,-0.49579832,-0.05325444
Comedy,0.17777778,0.29299363,-0.11557789,0.29299363,0.01769912,-0.08823529,0.00000000,0.03896104,0.11553785,-0.24022346,0.20996441,-0.40506329,0.16853933,-0.48993289,-0.13846154
Music,0.13725490,0.23192020,-0.13653137,0.23573201,-0.01315789,-0.19844358,-0.12408759,0.00000000,0.06097561,-0.37500000,0.10982659,-0.38738739,0.03750000,-0.57948718,-0.14498141
Sports,0.04716981,0.15833333,-0.18475073,0.20784314,-0.10989011,-0.17101449,-0.18128655,-0.07446809,0.00000000,-0.39792388,0.04038005,-0.51310861,0.05164319,-0.59055118,-0.17784257
Film & Animation,0.48484848,0.56410256,0.21839080,0.54362416,0.29896907,0.18072289,0.33333333,0.34615385,0.43801653,0.00000000,0.46031746,-0.23636364,0.40350877,-0.19298246,0.18072289
Gaming,0.05032823,0.11065574,-0.20891365,0.16538462,-0.14814815,-0.24000000,-0.12144703,-0.06112469,0.00458716,-0.40453074,0.00000000,-0.50694444,0.02908277,-0.58394161,-0.30330330
Travel & Events,0.25373134,0.35483871,-0.12359551,0.31034483,-0.05263158,-0.11111111,-0.03092784,0.15254237,0.13043478,-0.40845070,0.17355372,0.00000000,0.09090909,-0.44927536,-0.09890110
Autos & Vehicles,0.11016949,0.13043478,-0.27272727,0.18287938,-0.09947644,-0.19318182,-0.14754098,-0.11702128,0.03225806,-0.44827586,0.04545455,-0.55555556,0.00000000,-0.54981550,-0.11111111
Pets & Animals,0.45098039,0.46666667,0.24324324,0.48623853,0.21126761,0.03448276,0.15151515,0.18840580,0.30000000,-0.09803922,0.34117647,-0.19148936,0.37078652,0.00000000,0.17647059
