Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.31277533,0.37096774,0.14285714,0.41132075,0.20408163,0.08235294,0.07142857,0.18324607,0.22388060,-0.12230216,0.25000000,-0.13043478,0.31877729,-0.40540541,0.00000000
Education,0.00000000,0.25373134,-0.12044818,0.29078014,-0.03626943,-0.08401084,-0.03626943,-0.00755668,0.11504425,-0.30293160,0.06323185,-0.45985401,0.15433404,-0.51515152,-0.14613181
Entertainment,0.13898305,0.00000000,-0.14932127,0.26162791,-0.11159737,-0.23300971,-0.14157303,-0.06722689,0.03053435,-0.38419619,0.05576208,-0.41111111,0.05751391,-0.57275542,-0.19811321
Nonprofits & Activism,0.20306513,0.28767123,0.00000000,0.22388060,0.00952381,-0.05583756,-0.00483092,0.11864407,0.10729614,-0.40540541,0.11864407,-0.35064935,0.09956710,-0.50724638,0.00000000
People & Blogs,0.15372425,0.23823110,-0.23897912,0.00000000,-0.01520913,-0.14838710,-0.17105263,-0.08316430,0.09644670,-0.43163539,0.04472272,-0.47513812,-0.00945180,-0.51274788,-0.17621145
Howto & Style,0.18849840,0.23030303,-0.09012876,0.34196891,0.00000000,-0.19248826,-0.11894273,0.01167315,0.04150943,-0.35828877,0.13310580,-0.48538012,0.16721311,-0.50295858,-0.03673469
News & Politics,0.33070866,0.30041152,0.04494382,0.39929329,0.00584795,0.00000000,0.10052910,0.15000000,0.24444444,-0.26865672,0.27659574,-0.25925926,0.25438596,-0.39344262,0.03954802
Comedy,0.27835052,0.29054054,-0.00961538,0.28571429,-0.02439024,-0.00478469,0.00000000,0.09482759,0.12863071,-0.31250000,0.22509225,-0.37254902,0.18604651,-0.37254902,-0.07692308
Music,0.09749304,0.15625000,-0.10204082,0.16494845,-0.10958904,-0.16967509,-0.12110727,0.00000000,0.05813953,-0.35000000,0.04424779,-0.44642857,0.08215297,-0.55023923,-0.17818182
Sports,0.11013216,0.14406780,-0.22054381,0.23193916,-0.18823529,-0.18128655,-0.19526627,-0.05208333,0.00000000,-0.40277778,0.05164319,-0.49077491,0.06912442,-0.60956175,-0.24307692
Film & Animation,0.49650350,0.51677852,0.10000000,0.49295775,0.25000000,0.15294118,0.20879121,0.36842105,0.40983607,0.00000000,0.45038168,-0.20000000,0.40495868,-0.22033898,0.25773196
Gaming,0.02714932,0.13827655,-0.23919308,0.15187377,-0.12860892,-0.17808219,-0.12860892,-0.09693878,0.02050114,-0.38709677,0.00000000,-0.46258503,0.01601831,-0.58088235,-0.24637681
Travel & Events,0.42307692,0.55882353,0.25000000,0.52000000,0.18918919,0.25000000,0.23076923,0.34782609,0.39393939,-0.11111111,0.44954128,0.00000000,0.33333333,-0.22448980,0.33333333
Autos & Vehicles,0.13513514,0.15618661,-0.24179104,0.11489362,-0.07772021,-0.18518519,-0.15235457,-0.04260652,0.05454545,-0.41979522,0.03255814,-0.55223881,0.00000000,-0.55223881,-0.15877437
Pets & Animals,0.29292929,0.32692308,-0.01449275,0.42148760,0.09090909,0.02777778,0.15662651,0.14634146,0.16666667,-0.20689655,0.23913043,-0.29629630,0.26315789,0.00000000,-0.02941176
