Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.39837398,0.44981413,0.17777778,0.41501976,0.14450867,0.03267974,0.10303030,0.22916667,0.33031674,-0.08823529,0.31162791,-0.34545455,0.30188679,-0.49494949,0.00000000
Education,0.00000000,0.20000000,-0.11458333,0.22181818,-0.04390244,-0.12041885,-0.12041885,-0.07808564,0.09322034,-0.38064516,0.05934066,-0.44594595,0.07758621,-0.49650350,-0.10880829
Entertainment,0.17367459,0.00000000,-0.10784314,0.24916944,-0.02031603,-0.09975669,-0.04147465,0.08316430,0.10671937,-0.34925373,0.12233010,-0.43492063,0.13409962,-0.52188552,-0.07363420
Nonprofits & Activism,0.23636364,0.26829268,0.00000000,0.34375000,-0.06598985,-0.03448276,-0.12903226,0.09871245,0.06250000,-0.28834356,0.06666667,-0.38157895,0.04109589,-0.54411765,0.00473934
People & Blogs,0.14285714,0.19745223,-0.07922912,0.00000000,-0.06779661,-0.11013216,-0.10284464,0.01945525,0.09352518,-0.40389972,0.05617978,-0.38082192,0.10638298,-0.41971831,-0.16937355
Howto & Style,0.19148936,0.24000000,-0.18222222,0.24645892,0.00000000,-0.14163090,-0.08571429,-0.06400000,0.05000000,-0.37823834,0.05673759,-0.37113402,0.15015974,-0.42245989,-0.14655172
News & Politics,0.32806324,0.37037037,0.07103825,0.40766551,0.08108108,0.00000000,0.04494382,0.15422886,0.26086957,-0.30769231,0.21296296,-0.37096774,0.30041152,-0.53153153,-0.03658537
Comedy,0.18727915,0.28792570,-0.17346939,0.28125000,-0.01321586,-0.10576923,0.00000000,0.06504065,0.15129151,-0.41104294,0.16967509,-0.41104294,0.10852713,-0.58620690,-0.11650485
Music,0.12269939,0.30243902,-0.05535055,0.29382716,-0.10000000,-0.10424710,-0.04379562,0.00000000,0.04983389,-0.37500000,0.12538226,-0.40196078,0.17341040,-0.52941176,-0.09578544
Sports,0.14666667,0.18644068,-0.23472669,0.22580645,-0.13274336,-0.13946588,-0.10344828,-0.09714286,0.00000000,-0.40145985,0.05651106,-0.39130435,0.06569343,-0.52380952,-0.13274336
Film & Animation,0.37142857,0.42483660,0.13725490,0.41721854,0.15384615,0.01123596,0.04347826,0.19266055,0.30158730,0.00000000,0.36231884,-0.31343284,0.38028169,-0.31343284,0.16981132
Gaming,-0.01431493,0.07635009,-0.34782609,0.06415094,-0.24937028,-0.30870712,-0.20975610,-0.14814815,-0.07127430,-0.45029240,0.00000000,-0.62091503,-0.08061002,-0.62091503,-0.27506427
Travel & Events,0.41379310,0.44715447,0.16049383,0.53741497,0.28421053,0.06849315,0.17073171,0.28421053,0.42372881,-0.19298246,0.26086957,0.00000000,0.30612245,-0.11475410,0.02857143
Autos & Vehicles,0.11358575,0.19595960,-0.27156550,0.22113503,-0.05013193,-0.11484594,-0.16374269,0.00995025,0.04784689,-0.34006734,0.02926829,-0.51330798,0.00000000,-0.57312253,-0.18100890
Pets & Animals,0.41176471,0.40594059,0.01639344,0.54887218,0.28571429,-0.07142857,0.00000000,0.18918919,0.33333333,-0.13207547,0.31818182,-0.05263158,0.28571429,0.00000000,-0.09090909
