Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.34146341,0.39325843,-0.05194805,0.40000000,0.17766497,-0.05882353,0.00613497,0.13829787,0.31932773,-0.15714286,0.27678571,-0.35000000,0.31645570,-0.44642857,0.00000000
Education,0.00000000,0.18003565,-0.18251928,0.19014085,-0.09004739,-0.16455696,-0.17948718,-0.07728337,0.02748414,-0.41975309,0.08548708,-0.54882155,0.02953586,-0.62544170,-0.16455696
Entertainment,0.15734266,0.00000000,-0.19306931,0.26747720,-0.07829978,-0.17560976,-0.07829978,0.00618557,0.09906542,-0.35774648,0.05304519,-0.38904899,0.06949807,-0.53015873,-0.12880562
Nonprofits & Activism,0.26693227,0.27843137,0.00000000,0.38461538,0.04663212,0.08457711,0.09359606,0.11111111,0.18942731,-0.26027397,0.13615023,-0.22666667,0.21702128,-0.41538462,-0.11515152
People & Blogs,0.17975567,0.27914110,-0.06334842,0.00000000,0.03688525,-0.14077670,-0.07551487,0.06000000,0.09615385,-0.38235294,0.13123845,-0.42424242,0.14076782,-0.40718563,-0.10849057
Howto & Style,0.25081433,0.28348910,-0.06481481,0.37500000,0.00000000,-0.11111111,-0.05990783,0.15441176,0.15129151,-0.40243902,0.16363636,-0.29943503,0.12547529,-0.42857143,0.00432900
News & Politics,0.25954198,0.27067669,0.05825243,0.29197080,-0.02645503,0.00000000,-0.04864865,0.13004484,0.21138211,-0.31972789,0.22400000,-0.37588652,0.17796610,-0.55200000,-0.14792899
Comedy,0.12280702,0.24471299,-0.05932203,0.23547401,-0.10132159,-0.17370892,0.00000000,-0.01626016,0.13194444,-0.37362637,0.10071942,-0.47928994,0.02723735,-0.56250000,-0.20772947
Music,0.12571429,0.22921914,-0.14179104,0.26794258,0.01290323,-0.09677419,-0.11678832,0.00000000,0.03164557,-0.37219731,0.04672897,-0.45023697,0.07552870,-0.52238806,-0.17692308
Sports,0.11467890,0.20739220,-0.17682927,0.19246862,-0.10601719,-0.12865497,-0.08426966,-0.08426966,0.00000000,-0.42435424,0.06537530,-0.45660377,0.02770781,-0.56910569,-0.10285714
Film & Animation,0.30555556,0.39024390,0.03846154,0.35483871,-0.01010101,0.00000000,0.06542056,0.16666667,0.21875000,0.00000000,0.32885906,-0.33333333,0.20634921,-0.28205128,0.08256881
Gaming,0.13987474,0.13080169,-0.25993884,0.19531250,-0.12568306,-0.14763231,-0.14763231,-0.10160428,0.03286385,-0.35081967,0.00000000,-0.52592593,0.06997743,-0.58461538,-0.18051576
Travel & Events,0.45652174,0.61832061,0.39759036,0.58333333,0.42528736,0.27536232,0.27536232,0.39759036,0.48453608,0.00000000,0.43820225,0.00000000,0.59016393,-0.13636364,0.21875000
Autos & Vehicles,0.07017544,0.13292434,-0.19436620,0.19083969,-0.17777778,-0.20797721,-0.23255814,-0.08717949,-0.01923077,-0.47222222,0.05567929,-0.37216828,0.00000000,-0.50354610,-0.15217391
Pets & Animals,0.26190476,0.40952381,0.10144928,0.52307692,0.19480519,-0.05084746,0.06060606,0.21518987,0.26190476,-0.05084746,0.27058824,-0.24000000,0.38613861,0.00000000,0.00000000
