Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.32270916,0.33333333,0.02857143,0.36090226,0.12820513,0.07608696,0.10994764,0.15841584,0.19047619,-0.24087591,0.14141414,-0.25000000,0.29166667,-0.45299145,0.00000000
Education,0.00000000,0.12121212,-0.17766497,0.19444444,-0.15710723,-0.14004914,-0.23076923,0.01486200,0.05691057,-0.42769231,0.03933747,-0.50161812,0.01486200,-0.58361775,-0.16582915
Entertainment,0.07246377,0.00000000,-0.10107527,0.22424242,-0.08704883,-0.16099773,-0.14285714,-0.09635974,0.08078995,-0.39509537,0.01727447,-0.51032448,0.09219858,-0.54682779,-0.20187793
Nonprofits & Activism,0.22264151,0.33974359,0.00000000,0.25631769,-0.05641026,-0.04040404,0.04186047,0.04629630,0.08849558,-0.30379747,0.14876033,-0.42068966,0.10043668,-0.51470588,-0.06735751
People & Blogs,0.11326861,0.19174041,-0.22321429,0.00000000,-0.05996132,-0.23981900,-0.21238938,-0.00920810,0.01792115,-0.40512821,0.06484642,-0.48108108,0.05841924,-0.48509485,-0.20439560
Howto & Style,0.14965986,0.26470588,-0.15207373,0.32065217,0.00000000,-0.11607143,-0.02880658,0.04214559,0.11971831,-0.38888889,0.12891986,-0.41242938,0.16107383,-0.54320988,-0.06382979
News & Politics,0.32075472,0.34545455,0.02702703,0.30232558,0.04761905,0.00000000,0.00000000,0.09547739,0.23076923,-0.30434783,0.17050691,-0.33333333,0.23404255,-0.32352941,0.04761905
Comedy,0.12403101,0.25901639,-0.00444444,0.22336770,0.02164502,-0.11330049,0.00000000,0.01310044,0.12062257,-0.31395349,0.19572954,-0.31395349,0.14068441,-0.45806452,-0.03196347
Music,0.24479167,0.18539326,-0.12403101,0.29951691,-0.03202847,-0.14173228,-0.11111111,0.00000000,0.09375000,-0.33027523,0.13432836,-0.45000000,0.12121212,-0.52631579,-0.10687023
Sports,0.15812918,0.22857143,-0.21153846,0.20084567,-0.08620690,-0.13513514,-0.13513514,-0.03846154,0.00000000,-0.37956204,0.08474576,-0.41044776,0.07579462,-0.53658537,-0.20382166
Film & Animation,0.33812950,0.41401274,0.08910891,0.43209877,0.08910891,0.02127660,0.12380952,0.22689076,0.29770992,0.00000000,0.24590164,-0.12195122,0.29230769,-0.33333333,0.06122449
Gaming,0.05684211,0.08384458,-0.23415978,0.16417910,-0.16062176,-0.27635328,-0.14285714,-0.08212560,0.00000000,-0.49333333,0.00000000,-0.48344371,-0.00674157,-0.59430605,-0.32937685
Travel & Events,0.40000000,0.43103448,0.12000000,0.48837209,0.22352941,0.15384615,0.28260870,0.25000000,0.41071429,0.04347826,0.40540541,0.00000000,0.30526316,-0.26923077,0.21428571
Autos & Vehicles,0.08883827,0.21259843,-0.22699387,0.21259843,-0.07238606,-0.15942029,-0.14285714,-0.03896104,0.04761905,-0.40845070,0.04988124,-0.52671756,0.00000000,-0.52671756,-0.12676056
Pets & Animals,0.38636364,0.47058824,0.10000000,0.55737705,0.15625000,0.26027397,0.21739130,0.25000000,0.35714286,-0.08000000,0.35714286,-0.17391304,0.39325843,0.00000000,0.08474576
