Id;Genre;Probabilities
Y-7JVVZmSLg;Education; {'27': 0.7, '10': 0.1, '24': 0.1, '29': 0.1}
QIjIvvHGJ9E;People & Blogs; {'22': 0.7, '27': 0.1, '24': 0.1, '29': 0.1}
3orZrYPCJpQ;People & Blogs; {'22': 0.6, '10': 0.2, '27': 0.1, '29': 0.1}
dzkq7uV37KQ;Music; {'22': 0.30000000000000004, '24': 0.4, '29': 0.30000000000000004}
Ok_1TRMedUc;People & Blogs; {'22': 0.7, '29': 0.1, '10': 0.2}
CnHGab2JMYw;Music; {'10': 0.8999999999999999, '22': 0.1}
g76N4nrRSq0;People & Blogs; {'28': 0.06666666666666667, '24': 0.20000000000000004, '29': 0.3333333333333333, '22': 0.3666666666666667, '10': 0.03333333333333333}
4UbQbn_n814;Entertainment; {'24': 0.25, '29': 0.15000000000000002, '22': 0.35000000000000003, '10': 0.05, '26': 0.15000000000000002, '27': 0.05}
dqyvGsQFL0w;Nonprofits & Activism; {'29': 0.7, '22': 0.30000000000000004}
On0dpysiUQA;Nonprofits & Activism; {'29': 0.5, '10': 0.30000000000000004, '22': 0.1, '27': 0.1}
tm2p6Q5EGhY;Music; {'10': 0.7, '24': 0.1, '22': 0.1, '19': 0.1}
xL8OhzGR3DE;Music; {'22': 0.15000000000000002, '10': 0.7999999999999999, '29': 0.05}
ZSSXHBQTPZs;Music; {'10': 0.4, '29': 0.1, '24': 0.30000000000000004, '22': 0.1, '27': 0.1}
HCQsdHqx3ao;Nonprofits & Activism; {'29': 0.9999999999999999}
D7Foy9nkMV0;People & Blogs; {'29': 0.4, '27': 0.1, '22': 0.5}
FFVYsty9p1M;People & Blogs; {'22': 0.7, '24': 0.30000000000000004}
tKraaQeolzs;Music; {'10': 0.7, '29': 0.1, '22': 0.2}
yOtQ0MSH0vc;People & Blogs; {'24': 0.30000000000000004, '29': 0.2, '22': 0.4, '10': 0.1}
9QneqUhCVtU;Music; {'10': 0.7999999999999999, '24': 0.2}
MEh9cWfwB74;Education; {'10': 0.2, '27': 0.7999999999999999}
UlyeiH4CcXk;Nonprofits & Activism; {'29': 0.7999999999999999, '24': 0.1, '10': 0.1}
FLcZNEoCfBA;Education; {'27': 0.5, '29': 0.5}
2JBgHzDN7pA;Nonprofits & Activism; {'10': 0.7, '22': 0.30000000000000004}
fDYtShq1Rgo;People & Blogs; {'24': 0.30000000000000004, '29': 0.35000000000000003, '22': 0.35000000000000003}
FHhzSRUj41M;Music; {'22': 0.2, '24': 0.1, '10': 0.7}
PhItrhWPyaY;Nonprofits & Activism; {'22': 0.7999999999999999, '24': 0.2}
2zqe0CeuNZA;People & Blogs; {'22': 0.7999999999999999, '10': 0.2}
PWDaf_qW4OY;Nonprofits & Activism; {'29': 0.8999999999999999, '22': 0.1}
rREc2eZj52o;Music; {'10': 0.2, '24': 0.17142857142857143, '22': 0.4357142857142857, '29': 0.15, '27': 0.04285714285714286}
4QxXprYta0I;People & Blogs; {'22': 0.3666666666666667, '29': 0.13333333333333333, '27': 0.3333333333333333, '10': 0.16666666666666666}
Qmqb8w7qask;People & Blogs; {'10': 0.5, '22': 0.5}
XnhI56BAQjc;Nonprofits & Activism; {'29': 0.8999999999999999, '27': 0.1}
8O1BMWFPcqU;Nonprofits & Activism; {'29': 0.7999999999999999, '27': 0.2}
XjJrKayZQOU;Education; {'29': 0.7, '22': 0.2, '24': 0.1}
6BOf10sXFGs;Education; {'27': 0.6, '24': 0.1, '22': 0.2, '17': 0.1}
QtaVlf0L910;Nonprofits & Activism; {'29': 0.6499999999999999, '10': 0.1, '27': 0.2, '22': 0.05}
lunFIc-8r8o;People & Blogs; {'22': 0.5, '10': 0.5}
CazArZlwePM;Entertainment; {'10': 0.16666666666666666, '22': 0.26666666666666666, '29': 0.06666666666666667, '24': 0.3666666666666667, '27': 0.13333333333333333}
MK2EKJASYY0;People & Blogs; {'29': 0.1, '10': 0.4, '22': 0.45, '24': 0.05}
421XsWCzby0;People & Blogs; {'29': 0.2, '22': 0.7, '24': 0.1}
QBw85okYkqc;People & Blogs; {'10': 0.30000000000000004, '19': 0.1, '22': 0.30000000000000004, '24': 0.30000000000000004}
