Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.32500000,0.38867925,0.10000000,0.38403042,0.14285714,0.02994012,0.08988764,0.20588235,0.22488038,-0.21804511,0.27354260,-0.24615385,0.25345622,-0.45945946,0.00000000
Education,0.00000000,0.18939394,-0.13829787,0.24780316,-0.11458333,-0.14133333,-0.11458333,-0.04901961,0.06550218,-0.35015773,0.09129512,-0.38961039,0.09704641,-0.50704225,-0.14745308
Entertainment,0.18045113,0.00000000,-0.10379747,0.30793651,0.01801802,-0.10659898,-0.08728180,0.04385965,0.15830116,-0.25648415,0.12096774,-0.36677116,0.14173228,-0.40192926,-0.08457711
Nonprofits & Activism,0.21348315,0.25531915,0.00000000,0.26573427,0.02325581,-0.11702128,-0.04477612,0.02325581,0.07894737,-0.24260355,0.11392405,-0.48936170,0.16666667,-0.43835616,-0.02941176
People & Blogs,0.15823817,0.22985075,-0.17539863,0.00000000,-0.05737705,-0.14159292,-0.16216216,0.02272727,0.06181818,-0.39083558,0.10260870,-0.48703170,0.07857143,-0.52212389,-0.17272727
Howto & Style,0.16040956,0.29512894,-0.05579399,0.30311615,0.00000000,-0.18840580,-0.12328767,0.05384615,0.11191336,-0.42196532,0.17725753,-0.38202247,0.19869707,-0.47305389,-0.06493506
News & Politics,0.20149254,0.24381625,-0.12631579,0.28903654,-0.12041885,0.00000000,-0.00943396,0.00925926,0.12295082,-0.30487805,0.13360324,-0.34591195,0.05726872,-0.49650350,-0.10880829
Comedy,0.18881119,0.22408027,-0.09433962,0.23178808,-0.09433962,-0.04977376,0.00000000,0.05691057,0.10769231,-0.30337079,0.14074074,-0.38922156,0.16245487,-0.49677419,-0.08920188
Music,0.17220544,0.26933333,-0.10931174,0.32678133,0.00000000,-0.11382114,-0.02621723,0.00000000,0.20116618,-0.31730769,0.11897106,-0.42708333,0.16463415,-0.53932584,-0.05384615
Sports,0.09662921,0.19760479,-0.24074074,0.18458418,-0.13239437,-0.18934911,-0.16521739,0.01228501,0.00000000,-0.45126354,0.04057279,-0.43060498,0.02663438,-0.65432099,-0.22188450
Film & Animation,0.52592593,0.60248447,0.33333333,0.55862069,0.21951220,0.28089888,0.31914894,0.37864078,0.40740741,0.00000000,0.45299145,-0.25490196,0.47540984,-0.16363636,0.23809524
Gaming,0.09129512,0.13008130,-0.23699422,0.19397363,-0.09743590,-0.20903955,-0.16304348,-0.10309278,0.00925926,-0.43143813,0.00000000,-0.54512635,0.00000000,-0.60299625,-0.20224719
Travel & Events,0.44615385,0.47445255,0.00000000,0.42400000,0.20879121,0.18181818,0.17241379,0.20879121,0.37931034,-0.30909091,0.27272727,0.00000000,0.24210526,-0.18032787,0.15294118
Autos & Vehicles,0.09704641,0.15079365,-0.18559557,0.17054264,-0.07537688,-0.28143713,-0.14133333,-0.05679012,-0.00469484,-0.40789474,0.00000000,-0.56776557,0.00000000,-0.65891473,-0.22285714
Pets & Animals,0.29629630,0.41984733,0.03797468,0.36134454,0.07317073,-0.02702703,0.01298701,0.03797468,0.05000000,-0.24590164,0.16483516,-0.20634921,0.07317073,0.00000000,-0.11764706
