Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.45454545,0.48780488,0.08029197,0.52985075,0.28813559,0.19230769,0.24096386,0.32620321,0.39712919,-0.03278689,0.39423077,-0.18867925,0.28000000,-0.20000000,0.00000000
Education,0.00000000,0.14446529,-0.16923077,0.18279570,-0.09352518,-0.10144928,-0.14000000,-0.06046512,-0.01333333,-0.43848580,0.03594080,-0.43396226,0.05785124,-0.53535354,-0.15151515
Entertainment,0.05902778,0.00000000,-0.21252796,0.19465082,-0.12916667,-0.18082789,-0.19383260,-0.05038760,0.03730018,-0.49723757,0.02342342,-0.54415954,0.02166065,-0.57101449,-0.19383260
Nonprofits & Activism,0.20000000,0.23943662,0.00000000,0.26279863,-0.02369668,-0.00465116,-0.01408451,0.04000000,0.09243697,-0.31707317,0.06493506,-0.46938776,0.12195122,-0.45945946,-0.18681319
People & Blogs,0.11298482,0.20902256,-0.17410714,0.00000000,-0.10041841,-0.17149220,-0.20091324,-0.01544402,0.08680556,-0.34183673,0.05903399,-0.45303867,0.10847458,-0.54705882,-0.12393162
Howto & Style,0.17391304,0.22222222,-0.12711864,0.23563218,0.00000000,-0.09016393,-0.09465021,0.06338028,0.00374532,-0.43783784,0.06338028,-0.43010753,0.13355049,-0.55555556,-0.07692308
News & Politics,0.32857143,0.33333333,0.06467662,0.32857143,0.08292683,0.00000000,-0.01621622,0.08292683,0.18614719,-0.28767123,0.08292683,-0.45736434,0.14155251,-0.48031496,-0.00534759
Comedy,0.18620690,0.21594684,-0.05829596,0.19453925,-0.03508772,-0.12918660,0.00000000,0.01255230,0.10606061,-0.31843575,0.11278195,-0.43030303,0.16312057,-0.45679012,-0.06787330
Music,0.20597015,0.29629630,-0.06400000,0.31443299,0.06338028,-0.09016393,-0.04724409,0.00000000,0.17901235,-0.29126214,0.14743590,-0.37823834,0.13355049,-0.42245989,-0.03501946
Sports,0.08292683,0.21666667,-0.18238994,0.24950100,-0.16770186,-0.15692308,-0.12574850,0.00791557,0.00000000,-0.33333333,0.08958838,-0.45173745,0.07616708,-0.50400000,-0.12574850
Film & Animation,0.44715447,0.45600000,0.24444444,0.58282209,0.20930233,0.20930233,0.28421053,0.36448598,0.46875000,0.00000000,0.48484848,0.02857143,0.39285714,-0.21428571,0.26881720
Gaming,0.01449275,0.08812261,-0.31855956,0.10861423,-0.22365039,-0.36389685,-0.23316062,-0.14148681,-0.02807775,-0.41666667,0.00000000,-0.54545455,-0.01492537,-0.65853659,-0.24281984
Travel & Events,0.44000000,0.39130435,0.05405405,0.47761194,0.20454545,0.00000000,0.14634146,0.26315789,0.33962264,0.01408451,0.33333333,0.00000000,0.44444444,-0.37254902,0.10256410
Autos & Vehicles,0.11304348,0.16221766,-0.19298246,0.23163842,-0.07936508,-0.24012158,-0.10869565,-0.07936508,0.03546099,-0.44680851,0.06206897,-0.38305085,0.00000000,-0.55725191,-0.29113924
Pets & Animals,0.39393939,0.42307692,0.14285714,0.43925234,0.11764706,0.04761905,0.18918919,0.28571429,0.34782609,-0.15384615,0.24050633,-0.30434783,0.31818182,0.00000000,0.16666667
