Id;Genre;Probabilities
uYew7v8PyhA;News & Politics; {'25': 0.4, '27': 0.30000000000000004, '28': 0.1, '29': 0.1, '22': 0.1}
9bamaEMftg4;Education; {'27': 1.5749999999999995, '25': 0.13750000000000007, '29': 0.03125, '22': 0.00625}
E89taTH86_s;Education; {'27': 1.2, '28': 0.05, '22': 0.05, '25': 0.1, '24': 0.1}
vOyB2PyRf-k;Education; {'27': 1.3500000000000003, '25': 0.225, '28': 0.09166666666666666}
RerKFYCVFVY;Education; {'27': 0.85, '22': 0.025, '25': 0.1, '29': 0.025}
HwNgKJ-7YWQ;Education; {'27': 1.2000000000000002, '28': 0.02727272727272728, '25': 0.11818181818181818, '26': 0.018181818181818184}
qrYj5VJKLIs;Education; {'27': 1.1833333333333331, '28': 0.06666666666666667, '25': 0.05000000000000001, '29': 0.016666666666666666, '24': 0.016666666666666666}
XsRdICFRHcc;Education; {'27': 0.9999999999999999}
g-AqBrboooI;Education; {'27': 0.9999999999999999}
1Hfq9gBkwBE;Education; {'27': 1.1090909090909091, '24': 0.03636363636363637, '22': 0.018181818181818184, '25': 0.009090909090909092, '28': 0.009090909090909092}
MXcddiS32s0;Education; {'27': 1.0818181818181818, '10': 0.009090909090909092, '24': 0.018181818181818184, '25': 0.018181818181818184, '28': 0.05454545454545454}
zy7c_FHiEac;Education; {'27': 1.4749999999999999, '24': 0.05000000000000001, '25': 0.05833333333333334}
NJSUKDng_Ww;Education; {'27': 1.3333333333333333}
LfZpLllgd5Q;Education; {'22': 0.05333333333333333, '27': 1.2066666666666666, '24': 0.16000000000000006, '28': 0.08, '25': 0.02666666666666667, '26': 0.006666666666666667}
eO9cjy3Rydc;Education; {'27': 0.9499999999999998, '28': 0.03333333333333333, '25': 0.016666666666666666}
zTtzGhYd0Po;Education; {'25': 0.1, '17': 0.1, '27': 0.7, '22': 0.1}
h5xqP-aPwOU;Education; {'25': 0.1, '1': 0.30000000000000004, '24': 0.1, '27': 0.4, '22': 0.1}
nGXNnONA_WU;Education; {'25': 0.1, '27': 0.8499999999999999, '17': 0.05}
64u0boevHGc;Education; {'25': 0.1, '27': 0.7, '24': 0.1, '20': 0.1}
eWLVBP3VrO4;Music; {'10': 0.9999999999999999}
aT2mTQRZzM8;Music; {'10': 0.9999999999999999}
IYFmPsOx3Qw;Music; {'10': 0.9999999999999999}
