Genre,Education,Entertainment,Nonprofits & Activism,People & Blogs,Howto & Style,News & Politics,Comedy,Music,Sports,Film & Animation,Gaming,Travel & Events,Autos & Vehicles,Pets & Animals,Science & Technology
Science & Technology,0.40408163,0.39917695,-0.01388889,0.45522388,0.18435754,0.19780220,0.08176101,0.12574850,0.37068966,-0.32727273,0.36796537,-0.31531532,0.36521739,-0.30357143,0.00000000
Education,0.00000000,0.18604651,-0.13513514,0.24596050,-0.02941176,-0.06329114,-0.18644068,-0.02941176,0.05617978,-0.30841121,0.07488987,-0.35922330,0.09287257,-0.50537634,-0.09947644
Entertainment,0.09090909,0.00000000,-0.22596154,0.19685039,-0.09442060,-0.16972477,-0.12087912,0.00778210,0.05730129,-0.33159269,0.06250000,-0.45299145,0.07103825,-0.58878505,-0.20000000
Nonprofits & Activism,0.21212121,0.21509434,0.00000000,0.35202492,-0.02970297,-0.09473684,-0.10052910,0.07964602,0.16465863,-0.30000000,0.09565217,-0.41496599,0.19691120,-0.46478873,-0.18857143
People & Blogs,0.14521452,0.18935837,-0.08823529,0.00000000,-0.07468880,-0.14601770,-0.07692308,-0.00778210,0.11149228,-0.41144414,0.05474453,-0.50581395,0.02996255,-0.48850575,-0.14096916
Howto & Style,0.28990228,0.31875000,-0.05314010,0.34337349,0.00000000,-0.04306220,-0.08457711,0.21014493,0.24041812,-0.28235294,0.15503876,-0.33742331,0.21299639,-0.39743590,-0.01395349
News & Politics,0.41221374,0.40310078,0.05521472,0.42962963,0.12994350,0.00000000,0.15846995,0.18085106,0.23000000,-0.15789474,0.30000000,-0.43925234,0.29680365,-0.37500000,0.17204301
Comedy,0.20502092,0.35593220,-0.05555556,0.40063091,-0.01604278,0.05472637,0.00000000,0.10798122,0.22131148,-0.21794872,0.33797909,-0.35714286,0.29104478,-0.37681159,-0.04972376
Music,0.14121037,0.26960784,-0.09963100,0.26237624,0.05696203,-0.14615385,-0.11610487,0.00000000,0.03246753,-0.41904762,0.12094395,-0.34234234,0.06289308,-0.50505051,-0.22633745
Sports,0.07305936,0.16973415,-0.16666667,0.22960152,-0.06561680,-0.24539877,-0.15340909,-0.12154696,0.00000000,-0.46043165,-0.01500000,-0.55555556,0.00245700,-0.54372624,-0.12154696
Film & Animation,0.35365854,0.41436464,0.02752294,0.34161491,0.07017544,0.02752294,0.07017544,0.07017544,0.17187500,0.00000000,0.10924370,-0.21839080,0.20300752,-0.49295775,-0.17777778
Gaming,0.07017544,0.15369261,-0.25443787,0.15369261,-0.17451524,-0.19436620,-0.04950495,-0.05472637,-0.03667482,-0.52517986,0.00000000,-0.48771930,0.04288939,-0.55882353,-0.14594595
Travel & Events,0.40425532,0.39130435,0.01176471,0.33858268,0.12500000,-0.16666667,0.03448276,0.26956522,0.16000000,-0.10526316,0.26956522,0.00000000,0.25000000,-0.40000000,-0.05000000
Autos & Vehicles,0.10000000,0.17365269,-0.14364641,0.14107884,-0.10400000,-0.18624642,-0.08947368,-0.10106383,-0.00729927,-0.44250871,0.05479452,-0.49458484,0.00000000,-0.59230769,-0.13736264
Pets & Animals,0.43750000,0.41935484,0.16923077,0.53448276,0.27027027,0.12903226,0.22857143,0.28947368,0.37931034,-0.20000000,0.37931034,-0.20000000,0.32500000,0.00000000,0.18181818
